id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	nb_snp	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	CO_NCO
118	WT5	1500	SK1-MLH3	5	14	733411	736403	736403	737252	734907.25	736827.25	06:02	1	1	1920	3840	1	1920	0	3841	733411_736403	736403_737252	736403_780902	737252_784333	1	1	10	1	0	1	1	1	1	1	735867	                      graph_bin_annot3(14,732000,738000,c(7,8))	NA	NCO
117	WT5	1500	SK1-MLH3	5	14	713823	715909	715909	716298	714865.75	716103.75	02:06	1	1	1238	2474	1	1238	0	2475	713823_715909	715909_716298	715909_733411	716298_736403	1	1	10.1	1	0	1	1	1	1	1	715485	                      graph_bin_annot3(14,712000,717000,c(1,2))	NA	NCO
109	WT5	1500	SK1-MLH3	5	14	198392	198937	200003	200248	198664.5	200125.5	02:06	1	1067	1461	1855	1	1461	1066	1856	198392_200003	198937_200248	200003_231512	200248_232249	8	1	10.1	1	0	1	1	1	1	1	199395	                      graph_bin_annot3(14,197000,201000,c(3,4))	NA	NCO
113	WT5	1500	SK1-MLH3	5	14	481845	483093	484093	484851	482469	484472	02:06	1	1001	2003	3005	1	2003	1000	3006	481845_484093	483093_484851	484093_603709	484851_604417	9	1	10.1	1	0	1	1	1	1	1	483471	                      graph_bin_annot3(14,480000,485000,c(7,8))	NA	NCO
110	WT5	1500	SK1-MLH3	5	14	231512	232249	232508	232914	231880.75	232710.75	(6:2)_(4:4aCO)	2_nonsis	260	830	1401	2	830	259	1402	231512_232508	232249_232914	232508_263335	232914_263352	3	1	15	1	1	0	1	2	1	0	232296	                      graph_bin_annot3(14,230000,233000,c(3,4,5,6))	NA	CO
114	WT5	1500	SK1-MLH3	5	14	603709	604417	606283	606438	604062.75	606360.75	(6:2)_(4:4aCO)	2_nonsis	1867	2298	2728	2	2298	1866	2729	603709_606283	604417_606438	606283_629307	606438_629362	13	1	15	1	1	0	1	2	1	0	605212	                      graph_bin_annot3(14,602000,607000,c(1,2,7,8))	NA	CO
108	WT5	1500	SK1-MLH3	5	14	173440	174334	176171	178272	173887.25	177221.25	(6:2)_(4:4aCO)	2_nonsis	1838	3334	4831	2	3334	1837	4832	173440_176171	174334_178272	176171_198392	178272_198937	14	1	15	1	1	0	1	2	1	0	175554	                      graph_bin_annot3(14,172000,179000,c(3,4,7,8))	NA	CO
112	WT5	1500	SK1-MLH3	5	14	423792	423923	427117	427333	423857.25	427225.25	(6:2)_(4:4aCO)	2_nonsis	3195	3368	3540	2	3368	3194	3541	423792_427117	423923_427333	427117_481845	427333_483093	19	1	15	1	1	0	1	2	1	0	425541	                      graph_bin_annot3(14,422000,428000,c(1,2,7,8))	NA	CO
107	WT5	1500	SK1-MLH3	5	14	49325	50593	51266	52243	49958.75	51754.75	(2:6)_(4:4aCO)	2_nonsis	674	1796	2917	2	1796	673	2918	49325_51266	50593_52243	51266_173440	52243_174334	5	1	16	1	1	0	1	2	1	0	50857	                      graph_bin_annot3(14,48000,53000,c(5,6,7,8))	NA	CO
111	WT5	1500	SK1-MLH3	5	14	263335	263352	263352	268752	263343.75	266051.75	(0:8)_(4:4)	2_sis	1	2708	5416	0	2708	0	5417	263335_263352	263352_268752	263352_423792	268752_423923	1	0	1	2	0	2	2	2	2	2	264698	                      graph_bin_annot3(14,262000,269000,c(1,2,5,6))	NA	NCO
115	WT5	1500	SK1-MLH3	5	14	629307	629362	629362	629398	629334.25	629380.25	(0:8)_(4:4)	2_sis	1	46	90	0	46	0	91	629307_629362	629362_629398	629362_704562	629398_704568	1	0	1	2	0	2	2	2	2	2	629357	                      graph_bin_annot3(14,628000,630000,c(1,2,5,6))	NA	NCO
116	WT5	1500	SK1-MLH3	5	14	704562	704568	704568	704694	704565	704631	(0:8)_(4:4)	2_sis	1	66	131	0	66	0	132	704562_704568	704568_704694	704568_713823	704694_715909	1	0	1	2	0	2	2	2	2	2	704598	                      graph_bin_annot3(14,703000,705000,c(1,2,5,6))	NA	NCO
121	WT5	1500	SK1-MLH3	5	15	143045	143321	143405	143597	143183	143501	02:06	1	85	318	551	1	318	84	552	143045_143405	143321_143597	143405_198258	143597_198516	3	1	10.1	1	0	1	1	1	1	1	143342	                      graph_bin_annot3(15,142000,144000,c(3,4))	NA	NCO
130	WT5	1500	SK1-MLH3	5	15	757291	757677	757750	759061	757483.75	758405.75	02:06	1	74	922	1769	1	922	73	1770	757291_757750	757677_759061	757750_840945	759061_841378	3	1	10.1	1	0	1	1	1	1	1	757945	                      graph_bin_annot3(15,756000,760000,c(5,6))	NA	NCO
122	WT5	1500	SK1-MLH3	5	15	198258	198516	199448	200443	198387.25	199945.25	02:06	1	933	1558	2184	1	1558	932	2185	198258_199448	198516_200443	199448_349365	200443_350995	7	1	10.1	1	0	1	1	1	1	1	199166	                      graph_bin_annot3(15,197000,201000,c(3,4))	NA	NCO
131	WT5	1500	SK1-MLH3	5	15	840945	841378	843952	845688	841161.75	844819.75	(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	2575	3658	4742	4	1506_1108_1044	                      769_498_86	2243_1719_2002	840945_842147_843686_843952	841378_843188_843866_845688	842147_843686_843952_942759	843188_843866_845688_944430	12	1	12	1	1	0	1	1	0	0	842991	                      graph_bin_annot3(15,839000,846000,c(5,6,7,8))	NA	CO
119	WT5	1500	SK1-MLH3	5	15	54997	55275	55506	56070	55136	55788	(6:2)_(4:4aCO)	2_nonsis	232	652	1072	2	652	231	1073	54997_55506	55275_56070	55506_116289	56070_123705	11	1	15	1	1	0	1	2	1	0	55462	                      graph_bin_annot3(15,53000,57000,c(3,4,5,6))	NA	CO
135	WT5	1500	SK1-MLH3	5	15	1049615	1051119	1051607	1051741	1050367	1051674	(6:2)_(4:4aCO)	2_nonsis	489	1307	2125	2	1307	488	2126	1049615_1051607	1051119_1051741	1051607_1069905	1051741_1091291	6	1	15	1	1	0	1	2	1	0	1051021	                      graph_bin_annot3(15,1048000,1052000,c(5,6,7,8))	NA	CO
125	WT5	1500	SK1-MLH3	5	15	459840	460430	460430	460848	460135	460639	(2:6)_(4:4aCO)	2_nonsis	1	504	1007	2	504	0	1008	459840_460430	460430_460848	460430_469093	460848_469287	1	1	16	1	1	0	1	2	1	0	460387	                      graph_bin_annot3(15,458000,461000,c(3,4,7,8))	NA	CO
134	WT5	1500	SK1-MLH3	5	15	1017810	1018908	1018908	1019464	1018359	1019186	(2:6)_(4:4aCO)	2_nonsis	1	827	1653	2	827	0	1654	1017810_1018908	1018908_1019464	1018908_1049615	1019464_1051119	1	1	16	1	1	0	1	2	1	0	1018773	                      graph_bin_annot3(15,1016000,1020000,c(3,4,7,8))	NA	CO
123	WT5	1500	SK1-MLH3	5	15	349365	350995	350995	351541	350180	351268	(2:6)_(4:4aCO)	2_nonsis	1	1088	2175	2	1088	0	2176	349365_350995	350995_351541	350995_389171	351541_389610	1	1	16	1	1	0	1	2	1	0	350724	                      graph_bin_annot3(15,348000,352000,c(1,2,7,8))	NA	CO
132	WT5	1500	SK1-MLH3	5	15	942759	944430	944430	945621	943594.5	945025.5	(2:6)_(4:4aCO)	2_nonsis	1	1431	2861	2	1431	0	2862	942759_944430	944430_945621	944430_970186	945621_970207	1	1	16	1	1	0	1	2	1	0	944310	                      graph_bin_annot3(15,941000,946000,c(3,4,5,6))	NA	CO
128	WT5	1500	SK1-MLH3	5	15	584993	585644	586839	587140	585318.5	586989.5	(2:6)_(4:4aCO)	2_nonsis	1196	1671	2146	2	1671	1195	2147	584993_586839	585644_587140	586839_603325	587140_603468	14	1	16	1	1	0	1	2	1	0	586154	                      graph_bin_annot3(15,583000,588000,c(3,4,7,8))	NA	CO
120	WT5	1500	SK1-MLH3	5	15	116289	123705	116289	123705	118143	121851	(4:4aCO)	2_nonsis	0	3708	7415	1	0	0	0	116289	123705	143045	143321	0	1	100	1	1	0	1	1	0	0	119997	                      graph_bin_annot3(15,115000,124000,c(1,2,7,8))	NA	CO
129	WT5	1500	SK1-MLH3	5	15	603325	603468	606393	606849	603396.75	606620.75	(2:6)_(4:4)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	2926	3224	3523	5	814_716_676_1018	                      539_159_14_482	1088_1273_1339_1555	603325_604007_604572_605294_606393	603468_604413_605280_605911_606849	604007_604572_605294_606393_757291	604413_605280_605911_606849_757677	22	3	20	1	1	0	2	2	1	1	605009	                      graph_bin_annot3(15,602000,607000,c(1,2,5,6))	NA	CO
124	WT5	1500	SK1-MLH3	5	15	389171	389610	389610	389628	389390.75	389618.75	(0:8)_(4:4)	2_sis	1	228	456	0	228	0	457	389171_389610	389610_389628	389610_459840	389628_460430	1	0	1	2	0	2	2	2	2	2	389505	                      graph_bin_annot3(15,388000,390000,c(1,2,3,4))	NA	NCO
126	WT5	1500	SK1-MLH3	5	15	469093	469287	469287	469469	469190	469378	(0:8)_(4:4)	2_sis	1	188	375	0	188	0	376	469093_469287	469287_469469	469287_511443	469469_511736	1	0	1	2	0	2	2	2	2	2	469284	                      graph_bin_annot3(15,468000,470000,c(1,2,7,8))	NA	NCO
127	WT5	1500	SK1-MLH3	5	15	511443	511736	511736	511893	511589.5	511814.5	(0:8)_(4:4)	2_sis	1	225	449	0	225	0	450	511443_511736	511736_511893	511736_584993	511893_585644	1	0	1	2	0	2	2	2	2	2	511702	                      graph_bin_annot3(15,510000,512000,c(1,2,7,8))	NA	NCO
133	WT5	1500	SK1-MLH3	5	15	970186	970207	970207	976495	970196.75	973350.75	(0:8)_(4:4)	2_sis	1	3154	6308	0	3154	0	6309	970186_970207	970207_976495	970207_1017810	976495_1018908	1	0	1	2	0	2	2	2	2	2	971774	                      graph_bin_annot3(15,969000,977000,c(5,6,7,8))	NA	NCO
136	WT5	1500	SK1-MLH3	5	16	74040	74748	74828	75307	74393.75	75067.75	06:02	1	81	674	1266	1	674	80	1267	74040_74828	74748_75307	74828_106651	75307_106953	2	1	10	1	0	1	1	1	1	1	74731	                      graph_bin_annot3(16,73000,76000,c(5,6))	NA	NCO
147	WT5	1500	SK1-MLH3	5	16	887622	888091	888547	888868	887856.5	888707.5	06:02	1	457	851	1245	1	851	456	1246	887622_888547	888091_888868	888547_942354	888868_948066	4	1	10	1	0	1	1	1	1	1	888282	                      graph_bin_annot3(16,886000,889000,c(7,8))	NA	NCO
140	WT5	1500	SK1-MLH3	5	16	295944	297828	297828	298155	296885.75	297991.75	06:02	1	1	1106	2210	1	1106	0	2211	295944_297828	297828_298155	297828_422802	298155_425481	1	1	10	1	0	1	1	1	1	1	297439	                      graph_bin_annot3(16,294000,299000,c(1,2))	NA	NCO
137	WT5	1500	SK1-MLH3	5	16	106651	106953	109104	110256	106802	109680	06:02	1	2152	2878	3604	1	2878	2151	3605	106651_109104	106953_110256	109104_223706	110256_224305	17	1	10	1	0	1	1	1	1	1	108241	                      graph_bin_annot3(16,105000,111000,c(7,8))	NA	NCO
141	WT5	1500	SK1-MLH3	5	16	422802	425481	425740	426328	424141.75	426033.75	02:06	1	260	1892	3525	1	1892	259	3526	422802_425740	425481_426328	425740_473594	426328_474237	2	1	10.1	1	0	1	1	1	1	1	425088	                      graph_bin_annot3(16,421000,427000,c(7,8))	NA	NCO
144	WT5	1500	SK1-MLH3	5	16	694716	694965	695653	696841	694840.75	696246.75	(6:2)_(4:4aCO)	2_nonsis	689	1406	2124	2	1406	688	2125	694716_695653	694965_696841	695653_707796	696841_711113	8	1	15	1	1	0	1	2	1	0	695544	                      graph_bin_annot3(16,693000,697000,c(5,6,7,8))	NA	CO
142	WT5	1500	SK1-MLH3	5	16	473594	474237	475141	477133	473915.25	476137.25	(6:2)_(4:4aCO)	2_nonsis	905	2222	3538	2	2222	904	3539	473594_475141	474237_477133	475141_535979	477133_540158	6	1	15	1	1	0	1	2	1	0	475026	                      graph_bin_annot3(16,472000,478000,c(1,2,3,4))	NA	CO
146	WT5	1500	SK1-MLH3	5	16	837622	840263	842522	843391	838942.5	842956.5	(6:2)_(4:4aCO)	2_nonsis	2260	4014	5768	2	4014	2259	5769	837622_842522	840263_843391	842522_887622	843391_888091	11	1	15	1	1	0	1	2	1	0	840950	                      graph_bin_annot3(16,836000,844000,c(3,4,5,6))	NA	CO
145	WT5	1500	SK1-MLH3	5	16	707796	711113	711113	713114	709454.5	712113.5	(2:6)_(4:4aCO)	2_nonsis	1	2659	5317	2	2659	0	5318	707796_711113	711113_713114	711113_837622	713114_840263	1	1	16	1	1	0	1	2	1	0	710784	                      graph_bin_annot3(16,706000,714000,c(3,4,7,8))	NA	CO
138	WT5	1500	SK1-MLH3	5	16	223706	224305	223706	224305	223856	224155	(4:4aCO)	2_nonsis	0	299	598	1	0	0	0	223706	224305	238659	238781	0	1	100	1	1	0	1	1	0	0	224006	                      graph_bin_annot3(16,222000,225000,c(1,2,7,8))	NA	CO
143	WT5	1500	SK1-MLH3	5	16	535979	540158	535979	540158	537024	539113	(4:4aCO)	2_nonsis	0	2089	4178	1	0	0	0	535979	540158	694716	694965	0	1	100	1	1	0	1	1	0	0	538069	                      graph_bin_annot3(16,534000,541000,c(5,6,7,8))	NA	CO
139	WT5	1500	SK1-MLH3	5	16	238659	238781	238845	238991	238720	238918	(8:0)_(4:4)	2_sis	65	198	331	0	198	64	332	238659_238845	238781_238991	238845_295944	238991_297828	2	0	1	2	0	2	2	2	2	2	238819	                      graph_bin_annot3(16,237000,239000,c(1,2,5,6))	NA	NCO
1	WT6	1500	SK1-MLH3	6	1	29279	29641	29641	29978	29459.75	29809.75	06:02	1	1	350	698	1	350	0	699	29279_29641	29641_29978	29641_133134	29978_135325	1	1	10	1	0	1	1	1	1	1	29635	                      graph_bin_annot3(1,28000,30000,c(7,8))	NA	NCO
2	WT6	1500	SK1-MLH3	6	1	133134	135325	136160	141184	134229.75	138671.75	02:06	1	836	4442	8049	1	4442	835	8050	133134_136160	135325_141184	136160_160179	141184_168686	6	1	10.1	1	0	1	1	1	1	1	136451	                      graph_bin_annot3(1,132000,142000,c(5,6))	NA	NCO
3	WT6	1500	SK1-MLH3	6	1	160179	168686	168787	169205	164432.25	168996.25	(2:6)_(4:4aCO)	2_nonsis	102	4564	9025	2	4564	101	9026	160179_168787	168686_169205	168787_170564	169205_171389	4	1	16	1	1	0	1	2	1	0	166714	                      graph_bin_annot3(1,159000,170000,c(1,2,5,6))	NA	CO
4	WT6	1500	SK1-MLH3	6	1	170564	171389	170564	171389	170770.5	171182.5	(4:4aCO)	2_nonsis	0	412	824	1	0	0	0	170564	171389	210250	230218	0	1	100	1	1	0	1	1	0	0	170977	                      graph_bin_annot3(1,169000,172000,c(1,2,7,8))	NA	CO
9	WT6	1500	SK1-MLH3	6	2	316150	316739	319057	319900	316444.5	319478.5	6:2_4:4_6:2	1	2319	3034	3749	3	986_164_1884	                      600_0_1391	1372_327_2378	316150_317339_317522_319057	316739_317522_317666_319900	317339_317522_319057_371555	317522_317666_319900_371598	11	1	7	1	0	1	1	1	1	1	317962	                      graph_bin_annot3(2,315000,320000,c(1,2))	NA	NCO
18	WT6	1500	SK1-MLH3	6	2	721150	722533	723175	724613	721841.75	723893.75	06:02	1	643	2052	3462	1	2052	642	3463	721150_723175	722533_724613	723175_797599	724613_798782	3	1	10	1	0	1	1	1	1	1	722868	                      graph_bin_annot3(2,720000,725000,c(1,2))	NA	NCO
16	WT6	1500	SK1-MLH3	6	2	648858	649054	650970	652467	648956.25	651718.25	06:02	1	1917	2762	3608	1	2762	1916	3609	648858_650970	649054_652467	650970_678658	652467_680372	8	1	10	1	0	1	1	1	1	1	650337	                      graph_bin_annot3(2,647000,653000,c(1,2))	NA	NCO
15	WT6	1500	SK1-MLH3	6	2	585814	586133	586488	586751	585973.5	586619.5	02:06	1	356	646	936	1	646	355	937	585814_586488	586133_586751	586488_648858	586751_649054	5	1	10.1	1	0	1	1	1	1	1	586297	                      graph_bin_annot3(2,584000,587000,c(7,8))	NA	NCO
8	WT6	1500	SK1-MLH3	6	2	297226	297970	298141	298721	297598	298431	02:06	1	172	833	1494	1	833	171	1495	297226_298141	297970_298721	298141_316150	298721_316739	2	1	10.1	1	0	1	1	1	1	1	298015	                      graph_bin_annot3(2,296000,299000,c(5,6))	NA	NCO
6	WT6	1500	SK1-MLH3	6	2	124286	124505	125552	126130	124395.25	125841.25	02:06	1	1048	1446	1843	1	1446	1047	1844	124286_125552	124505_126130	125552_173488	126130_173659	9	1	10.1	1	0	1	1	1	1	1	125118	                      graph_bin_annot3(2,123000,127000,c(3,4))	NA	NCO
13	WT6	1500	SK1-MLH3	6	2	471887	474179	474348	475550	473033	474949	02:06	1	170	1916	3662	1	1916	169	3663	471887_474348	474179_475550	474348_561879	475550_562452	3	1	10.1	1	0	1	1	1	1	1	473991	                      graph_bin_annot3(2,470000,476000,c(5,6))	NA	NCO
12	WT6	1500	SK1-MLH3	6	2	430846	431037	433640	434042	430941.25	433841.25	02:06	1	2604	2900	3195	1	2900	2603	3196	430846_433640	431037_434042	433640_471887	434042_474179	22	1	10.1	1	0	1	1	1	1	1	432391	                      graph_bin_annot3(2,429000,435000,c(1,2))	NA	NCO
7	WT6	1500	SK1-MLH3	6	2	173488	173659	174555	174758	173573.5	174656.5	(6:2)_(4:4aCO)	2_nonsis	897	1083	1269	2	1083	896	1270	173488_174555	173659_174758	174555_297226	174758_297970	7	1	15	1	1	0	1	2	1	0	174115	                      graph_bin_annot3(2,172000,175000,c(5,6,7,8))	NA	CO
19	WT6	1500	SK1-MLH3	6	2	797599	798782	799494	800115	798190.5	799804.5	(6:2)_(4:4aCO)	2_nonsis	713	1614	2515	2	1614	712	2516	797599_799494	798782_800115	799494_801699	800115_813184	3	1	15	1	1	0	1	2	1	0	798998	                      graph_bin_annot3(2,796000,801000,c(1,2,5,6))	NA	CO
5	WT6	1500	SK1-MLH3	6	2	50954	51538	50954	51538	51100	51392	(4:4aCO)	2_nonsis	0	292	583	1	0	0	0	50954	51538	124286	124505	0	1	100	1	1	0	1	1	0	0	51246	                      graph_bin_annot3(2,49000,52000,c(3,4,5,6))	NA	CO
17	WT6	1500	SK1-MLH3	6	2	678658	680372	678658	680372	679087	679943	(4:4aCO)	2_nonsis	0	856	1713	1	0	0	0	678658	680372	721150	722533	0	1	100	1	1	0	1	1	0	0	679515	                      graph_bin_annot3(2,677000,681000,c(3,4,7,8))	NA	CO
11	WT6	1500	SK1-MLH3	6	2	412642	419913	412642	419913	414460	418095	(4:4aCO)	2_nonsis	0	3635	7270	1	0	0	0	412642	419913	430846	431037	0	1	100	1	1	0	1	1	0	0	416278	                      graph_bin_annot3(2,411000,420000,c(1,2,3,4))	NA	CO
10	WT6	1500	SK1-MLH3	6	2	371555	371598	371598	371666	371576.25	371632.25	(0:8)_(4:4)	2_sis	1	56	110	0	56	0	111	371555_371598	371598_371666	371598_412642	371666_419913	1	0	1	2	0	2	2	2	2	2	371604	                      graph_bin_annot3(2,370000,372000,c(3,4,5,6))	NA	NCO
14	WT6	1500	SK1-MLH3	6	2	561879	562452	566552	566670	562165.25	566611.25	(6:2)_(2:6)_(4:4aCO)	3	4101	4446	4790	0	2730_1715	                      2187_1399	3274_2031	561879_564639_566552	562452_565153_566670	564639_566552_585814	565153_566670_586133	27	0	2	2	1	1	2	2	1	1	564388	                      graph_bin_annot3(2,560000,567000,c(1,2,3,4,7,8))	NA	CO
20	WT6	1500	SK1-MLH3	6	3	72786	74002	74577	75546	73393.75	75061.75	(2:6)_(4:4aCO)	2_nonsis	576	1668	2759	2	1668	575	2760	72786_74577	74002_75546	74577_82632	75546_83025	8	1	16	1	1	0	1	2	1	0	74228	                      graph_bin_annot3(3,71000,76000,c(1,2,5,6))	NA	CO
22	WT6	1500	SK1-MLH3	6	3	137654	138504	137654	138504	137867	138291	(4:4aCO)	2_nonsis	0	424	849	1	0	0	0	137654	138504	225414	230175	0	1	100	1	1	0	1	1	0	0	138079	                      graph_bin_annot3(3,136000,139000,c(1,2,5,6))	NA	CO
23	WT6	1500	SK1-MLH3	6	3	225414	230175	225414	230175	226604.5	228984.5	(4:4aCO)	2_nonsis	0	2380	4760	1	0	0	0	225414	230175	303540	316620	0	1	100	1	1	0	1	1	0	0	227795	                      graph_bin_annot3(3,224000,231000,c(1,2,5,6))	NA	CO
21	WT6	1500	SK1-MLH3	6	3	82632	83025	83025	90807	82828.25	86916.25	(0:8)_(4:4)	2_sis	1	4088	8174	0	4088	0	8175	82632_83025	83025_90807	83025_137654	90807_138504	1	0	1	2	0	2	2	2	2	2	84872	                      graph_bin_annot3(3,81000,91000,c(3,4,5,6))	NA	NCO
31	WT6	1500	SK1-MLH3	6	4	1468562	1468720	1470400	1470784	1468641	1470592	02:06	1	1681	1951	2221	1	1951	1680	2222	1468562_1470400	1468720_1470784	1470400_1497679	1470784_1497793	19	1	10.1	1	0	1	1	1	1	1	1469617	                      graph_bin_annot3(4,1467000,1471000,c(1,2))	NA	NCO
29	WT6	1500	SK1-MLH3	6	4	790489	790957	790957	791482	790723.25	791219.25	(6:2)_(4:4aCO)	2_nonsis	1	496	992	2	496	0	993	790489_790957	790957_791482	790957_1216558	791482_1216848	1	1	15	1	1	0	1	2	1	0	790971	                      graph_bin_annot3(4,789000,792000,c(3,4,7,8))	NA	CO
30	WT6	1500	SK1-MLH3	6	4	1216558	1216848	1217215	1217807	1216703	1217511	(6:2)_(4:4aCO)	2_nonsis	368	808	1248	2	808	367	1249	1216558_1217215	1216848_1217807	1217215_1468562	1217807_1468720	7	1	15	1	1	0	1	2	1	0	1217107	                      graph_bin_annot3(4,1215000,1218000,c(1,2,3,4))	NA	CO
24	WT6	1500	SK1-MLH3	6	4	86165	86474	87312	87483	86319.5	87397.5	(6:2)_(4:4aCO)	2_nonsis	839	1078	1317	2	1078	838	1318	86165_87312	86474_87483	87312_132560	87483_135298	6	1	15	1	1	0	1	2	1	0	86859	                      graph_bin_annot3(4,85000,88000,c(3,4,5,6))	NA	CO
27	WT6	1500	SK1-MLH3	6	4	438868	439479	439851	440889	439173.75	440369.75	(6:2)_(4:4aCO)	2_nonsis	373	1196	2020	2	1196	372	2021	438868_439851	439479_440889	439851_615816	440889_616169	4	1	15	1	1	0	1	2	1	0	439772	                      graph_bin_annot3(4,437000,441000,c(5,6,7,8))	NA	CO
26	WT6	1500	SK1-MLH3	6	4	354286	356541	356945	358299	355413.75	357621.75	(6:2)_(4:4aCO)	2_nonsis	405	2208	4012	2	2208	404	4013	354286_356945	356541_358299	356945_438868	358299_439479	2	1	15	1	1	0	1	2	1	0	356518	                      graph_bin_annot3(4,353000,359000,c(1,2,7,8))	NA	CO
32	WT6	1500	SK1-MLH3	6	4	1497679	1497793	1498087	1498527	1497736	1498307	(2:6)_(4:4aCO)	2_nonsis	295	571	847	2	571	294	848	1497679_1498087	1497793_1498527	1498087_1519267	1498527_1531933	3	1	16	1	1	0	1	2	1	0	1498022	                      graph_bin_annot3(4,1496000,1499000,c(5,6,7,8))	NA	CO
25	WT6	1500	SK1-MLH3	6	4	132560	135298	132560	135298	133245	134613	(4:4aCO)	2_nonsis	0	1368	2737	1	0	0	0	132560	135298	354286	356541	0	1	100	1	1	0	1	1	0	0	133929	                      graph_bin_annot3(4,131000,136000,c(3,4,5,6))	NA	CO
28	WT6	1500	SK1-MLH3	6	4	615816	616169	617842	618461	615992.5	618151.5	(6:2)_(2:6)_(4:4aCO)	2_nonsis	1674	2159	2644	3	1240_918	                      455_0	2026_1837	615816_616624_617842	616169_617842_618461	616624_617842_790489	617842_618461_790957	4	3	20	1	1	0	2	2	1	1	617072	                      graph_bin_annot3(4,614000,619000,c(1,2,5,6))	NA	CO
36	WT6	1500	SK1-MLH3	6	5	83932	84265	86381	86742	84098.5	86561.5	06:02	1	2117	2463	2809	1	2463	2116	2810	83932_86381	84265_86742	86381_89321	86742_89860	9	1	10	1	0	1	1	1	1	1	85330	                      graph_bin_annot3(5,82000,87000,c(5,6))	NA	NCO
35	WT6	1500	SK1-MLH3	6	5	66297	67311	67770	68268	66804	68019	02:06	1	460	1215	1970	1	1215	459	1971	66297_67770	67311_68268	67770_83932	68268_84265	3	1	10.1	1	0	1	1	1	1	1	67412	                      graph_bin_annot3(5,65000,69000,c(7,8))	NA	NCO
40	WT6	1500	SK1-MLH3	6	5	324122	324501	326163	326869	324311.75	326515.75	02:06	1	1663	2204	2746	1	2204	1662	2747	324122_326163	324501_326869	326163_490809	326869_491135	2	1	10.1	1	0	1	1	1	1	1	325414	                      graph_bin_annot3(5,323000,327000,c(1,2))	NA	NCO
42	WT6	1500	SK1-MLH3	6	5	550834	551265	551444	551815	551049.5	551629.5	(6:2)_(4:4aCO)	2_nonsis	180	580	980	2	580	179	981	550834_551444	551265_551815	551444_568471	551815_576874	6	1	15	1	1	0	1	2	1	0	551340	                      graph_bin_annot3(5,549000,552000,c(1,2,3,4))	NA	CO
41	WT6	1500	SK1-MLH3	6	5	490809	491135	491556	491806	490972	491681	(6:2)_(4:4aCO)	2_nonsis	422	709	996	2	709	421	997	490809_491556	491135_491806	491556_550834	491806_551265	6	1	15	1	1	0	1	2	1	0	491327	                      graph_bin_annot3(5,489000,492000,c(1,2,3,4))	NA	CO
33	WT6	1500	SK1-MLH3	6	5	33002	33344	33924	34050	33173	33987	(2:6)_(4:4aCO)	2_nonsis	581	814	1047	2	814	580	1048	33002_33924	33344_34050	33924_62797	34050_62817	4	1	16	1	1	0	1	2	1	0	33580	                      graph_bin_annot3(5,32000,35000,c(1,2,5,6))	NA	CO
