id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	CO_NCO	chromatids	len_min	len_mid	len_max	nb_seg	seg_len	seg_start	seg_stop	nb_snp	midpoint
67	sgs1_10	1500	sgs1	10	7	803992	804358	804358	804772	804175	804565	(6:2)_(4:4aCO)	CO	2_nonsis	1	390	779	2	390	                      804358_804772	804358_838495	1	804370
34	sgs1_10	1500	sgs1	10	4	847964	848134	848134	848938	848049	848536	(6:2)_(4:4aCO)	CO	2_nonsis	1	487	973	2	487	                      848134_848938	848134_861714	1	848293
3	sgs1_10	1500	sgs1	10	1	127573	127882	128053	128424	127727.5	128238.5	(6:2)_(4:4aCO)	CO	2_nonsis	172	511	850	2	511	                      127882_128424	128053_216010	3	127983
188	sgs1_10	1500	sgs1	10	16	681807	682106	682420	682726	681956.25	682573.25	(6:2)_(4:4aCO)	CO	2_nonsis	315	617	918	2	617	                      682106_682726	682420_684715	7	682265
79	sgs1_10	1500	sgs1	10	8	421696	422541	422541	422995	422118.25	422768.25	(6:2)_(4:4aCO)	CO	2_nonsis	1	650	1298	2	650	                      422541_422995	422541_487814	1	422443
58	sgs1_10	1500	sgs1	10	7	20414	20512	21136	21314	20463	21225	(6:2)_(4:4aCO)	CO	2_nonsis	625	762	899	2	762	                      20512_21314	21136_35543	36	20844
102	sgs1_10	1500	sgs1	10	10	412412	412727	412907	414097	412569.25	413502.25	(6:2)_(4:4aCO)	CO	2_nonsis	181	933	1684	2	933	                      412727_414097	412907_429550	2	413036
57	sgs1_10	1500	sgs1	10	7	15337	16563	16563	17234	15949.75	16898.75	(6:2)_(4:4aCO)	CO	2_nonsis	1	949	1896	2	949	                      16563_17234	16563_20414	1	16424
173	sgs1_10	1500	sgs1	10	15	761322	762077	762077	763227	761699.25	762652.25	(6:2)_(4:4aCO)	CO	2_nonsis	1	953	1904	2	953	                      762077_763227	762077_768429	1	762176
107	sgs1_10	1500	sgs1	10	11	21936	23463	23463	23934	22699.5	23698.5	(6:2)_(4:4aCO)	CO	2_nonsis	1	999	1997	2	999	                      23463_23934	23463_155458	1	23199
167	sgs1_10	1500	sgs1	10	15	215885	216039	216247	217944	215961.75	217095.75	(6:2)_(4:4aCO)	CO	2_nonsis	209	1134	2058	2	1134	                      216039_217944	216247_284268	4	216529
148	sgs1_10	1500	sgs1	10	13	713953	714365	715144	715456	714159	715300	(6:2)_(4:4aCO)	CO	2_nonsis	780	1141	1502	2	1141	                      714365_715456	715144_775627	4	714730
110	sgs1_10	1500	sgs1	10	11	221099	221664	222196	222877	221381.5	222536.5	(6:2)_(4:4aCO)	CO	2_nonsis	533	1155	1777	2	1155	                      221664_222877	222196_230709	5	221959
133	sgs1_10	1500	sgs1	10	12	896731	897145	897753	898560	896937.75	898156.75	(6:2)_(4:4aCO)	CO	2_nonsis	609	1219	1828	2	1219	                      897145_898560	897753_1000823	7	897547
119	sgs1_10	1500	sgs1	10	12	115584	115716	116823	116979	115650	116901	(6:2)_(4:4aCO)	CO	2_nonsis	1108	1251	1394	2	1251	                      115716_116979	116823_152312	13	116276
137	sgs1_10	1500	sgs1	10	13	13079	13365	13365	16407	13222	14886	(6:2)_(4:4aCO)	CO	2_nonsis	1	1664	3327	2	1664	                      13365_16407	13365_31858	1	14054
23	sgs1_10	1500	sgs1	10	4	196852	198660	199456	200221	197755.75	199838.75	(6:2)_(4:4aCO)	CO	2_nonsis	797	2083	3368	2	2083	                      198660_200221	199456_364908	4	198797
104	sgs1_10	1500	sgs1	10	10	453412	456773	456773	457736	455092.5	457254.5	(6:2)_(4:4aCO)	CO	2_nonsis	1	2162	4323	2	2162	                      456773_457736	456773_575085	1	456174
145	sgs1_10	1500	sgs1	10	13	574079	574311	575667	577404	574194.75	576535.75	(6:2)_(4:4aCO)	CO	2_nonsis	1357	2341	3324	2	2341	                      574311_577404	575667_640736	9	575365
71	sgs1_10	1500	sgs1	10	7	999234	999318	1000860	1002505	999275.75	1001682.75	(6:2)_(4:4aCO)	CO	2_nonsis	1543	2407	3270	2	2407	                      999318_1002505	1000860_1058276	17	1000479
129	sgs1_10	1500	sgs1	10	12	679182	679405	681616	681853	679293.5	681734.5	(6:2)_(4:4aCO)	CO	2_nonsis	2212	2441	2670	2	2441	                      679405_681853	681616_749138	12	680514
91	sgs1_10	1500	sgs1	10	10	33473	33710	35035	37861	33591.25	36448.25	(6:2)_(4:4aCO)	CO	2_nonsis	1326	2857	4387	2	2857	                      33710_37861	35035_56320	13	35020
138	sgs1_10	1500	sgs1	10	13	31858	33899	36261	36440	32878.5	36350.5	(6:2)_(4:4aCO)	CO	2_nonsis	2363	3472	4581	2	3472	                      33899_36440	36261_77482	13	34615
139	sgs1_10	1500	sgs1	10	13	77482	77739	81063	81111	77610.25	81087.25	(6:2)_(4:4aCO)	CO	2_nonsis	3325	3477	3628	2	3477	                      77739_81111	81063_217030	37	79349
149	sgs1_10	1500	sgs1	10	13	775627	777455	780338	780711	776540.75	780524.75	(6:2)_(4:4aCO)	CO	2_nonsis	2884	3984	5083	2	3984	                      777455_780711	780338_848642	19	778533
95	sgs1_10	1500	sgs1	10	10	122690	123513	127077	127322	123101.5	127199.5	(6:2)_(4:4aCO)	CO	2_nonsis	3565	4098	4631	2	4098	                      123513_127322	127077_141739	14	125151
15	sgs1_10	1500	sgs1	10	2	757509	757927	757927	765793	757718	761860	(6:2)_(4:4aCO)	CO	2_nonsis	1	4142	8283	2	4142	                      757927_765793	757927_787990	1	759789
136	sgs1_10	1500	sgs1	10	12	1027566	1028130	1032101	1032804	1027847.75	1032452.75	(6:2)_(4:4aCO)	CO	2_nonsis	3972	4605	5237	2	4605	                      1028130_1032804	1032101_1062588	9	1030150
29	sgs1_10	1500	sgs1	10	4	699936	700248	703903	706030	700091.75	704966.75	(6:2)_(4:4aCO)	CO	2_nonsis	3656	4875	6093	2	4875	                      700248_706030	703903_713869	31	702529
122	sgs1_10	1500	sgs1	10	12	246275	246481	250980	251869	246377.75	251424.75	(6:2)_(4:4aCO)	CO	2_nonsis	4500	5047	5593	2	5047	                      246481_251869	250980_263320	46	248901
6	sgs1_10	1500	sgs1	10	2	210977	212885	218669	219413	211931	219041	(6:2)_(4:4aCO)	CO	2_nonsis	5785	7110	8435	2	7110	                      212885_219413	218669_238113	20	215486
109	sgs1_10	1500	sgs1	10	11	211643	212556	212948	213033	212099.5	212990.5	(2:6)_(4:4aCO)	CO	2_nonsis	393	891	1389	2	891	                      212556_213033	212948_221099	6	212545
43	sgs1_10	1500	sgs1	10	5	13502	14476	15052	15173	13988.75	15112.75	(2:6)_(4:4aCO)	CO	2_nonsis	577	1124	1670	2	1124	                      14476_15173	15052_19431	10	14551
101	sgs1_10	1500	sgs1	10	10	332024	332696	333130	333949	332359.75	333539.75	(2:6)_(4:4aCO)	CO	2_nonsis	435	1180	1924	2	1180	                      332696_333949	333130_412412	2	332950
89	sgs1_10	1500	sgs1	10	9	395913	396886	397834	398243	396399.5	398038.5	(2:6)_(4:4aCO)	CO	2_nonsis	949	1639	2329	2	1639	                      396886_398243	397834_423553	8	397219
152	sgs1_10	1500	sgs1	10	14	51265	51824	52984	53632	51544.25	53308.25	(2:6)_(4:4aCO)	CO	2_nonsis	1161	1764	2366	2	1764	                      51824_53632	52984_86790	4	52426
70	sgs1_10	1500	sgs1	10	7	985223	985417	987139	987278	985319.75	987208.75	(2:6)_(4:4aCO)	CO	2_nonsis	1723	1889	2054	2	1889	                      985417_987278	987139_999234	23	986264
175	sgs1_10	1500	sgs1	10	15	781223	782168	782475	785051	781695.25	783763.25	(2:6)_(4:4aCO)	CO	2_nonsis	308	2068	3827	2	2068	                      782168_785051	782475_969520	2	782729
45	sgs1_10	1500	sgs1	10	5	56315	56775	57855	59415	56545	58635	(2:6)_(4:4aCO)	CO	2_nonsis	1081	2090	3099	2	2090	                      56775_59415	57855_218252	6	57590
72	sgs1_10	1500	sgs1	10	7	1058276	1059016	1060455	1061147	1058646	1060801	(2:6)_(4:4aCO)	CO	2_nonsis	1440	2155	2870	2	2155	                      1059016_1061147	1060455_1081269	9	1059724
181	sgs1_10	1500	sgs1	10	16	130214	132624	133387	134181	131419	133784	(2:6)_(4:4aCO)	CO	2_nonsis	764	2365	3966	2	2365	                      132624_134181	133387_183384	12	132602
62	sgs1_10	1500	sgs1	10	7	270988	271374	273509	273905	271181	273707	(2:6)_(4:4aCO)	CO	2_nonsis	2136	2526	2916	2	2526	                      271374_273905	273509_425452	14	272444
184	sgs1_10	1500	sgs1	10	16	292698	295943	295943	297827	294320.25	296885.25	(2:6)_(4:4aCO)	CO	2_nonsis	1	2565	5128	2	2565	                      295943_297827	295943_428327	1	295603
123	sgs1_10	1500	sgs1	10	12	263320	264083	266149	266578	263701.5	266363.5	(2:6)_(4:4aCO)	CO	2_nonsis	2067	2662	3257	2	2662	                      264083_266578	266149_278547	9	265033
134	sgs1_10	1500	sgs1	10	12	1000823	1001136	1003345	1004173	1000979.25	1003759.25	(2:6)_(4:4aCO)	CO	2_nonsis	2210	2780	3349	2	2780	                      1001136_1004173	1003345_1013130	12	1002369
147	sgs1_10	1500	sgs1	10	13	699055	700451	702664	703252	699753	702958	(2:6)_(4:4aCO)	CO	2_nonsis	2214	3205	4196	2	3205	                      700451_703252	702664_713953	12	701356
68	sgs1_10	1500	sgs1	10	7	838495	842211	843395	844266	840352.75	843830.75	(2:6)_(4:4aCO)	CO	2_nonsis	1185	3478	5770	2	3478	                      842211_844266	843395_919536	3	842092
160	sgs1_10	1500	sgs1	10	14	640934	641454	644436	645971	641193.75	645203.75	(2:6)_(4:4aCO)	CO	2_nonsis	2983	4010	5036	2	4010	                      641454_645971	644436_678324	11	643199
144	sgs1_10	1500	sgs1	10	13	535755	538520	541245	541444	537137.5	541344.5	(2:6)_(4:4aCO)	CO	2_nonsis	2726	4207	5688	2	4207	                      538520_541444	541245_574079	18	539241
171	sgs1_10	1500	sgs1	10	15	502622	503534	507080	507797	503077.75	507438.75	(2:6)_(4:4aCO)	CO	2_nonsis	3547	4361	5174	2	4361	                      503534_507797	507080_645935	28	505258
174	sgs1_10	1500	sgs1	10	15	768429	770180	770735	779006	769304.5	774870.5	(2:6)_(4:4aCO)	CO	2_nonsis	556	5566	10576	2	5566	                      770180_779006	770735_781223	5	772088
105	sgs1_10	1500	sgs1	10	10	575085	575185	575085	575185	575110	575160	(4:4aCO)	CO	2_nonsis	0	50	99	1	0	575185	636924	0	575135
130	sgs1_10	1500	sgs1	10	12	749138	749275	749138	749275	749172.5	749240.5	(4:4aCO)	CO	2_nonsis	0	68	136	1	0	749275	796132	0	749207
193	sgs1_10	1500	sgs1	10	16	919042	919296	919042	919296	919105.5	919232.5	(4:4aCO)	CO	2_nonsis	0	127	253	1	0	919296	942464	0	919169
22	sgs1_10	1500	sgs1	10	4	136203	136517	136203	136517	136281.5	136438.5	(4:4aCO)	CO	2_nonsis	0	157	313	1	0	136517	196852	0	136360
31	sgs1_10	1500	sgs1	10	4	832351	832698	832351	832698	832438	832611	(4:4aCO)	CO	2_nonsis	0	173	346	1	0	832698	838117	0	832525
154	sgs1_10	1500	sgs1	10	14	88974	89336	88974	89336	89064.5	89245.5	(4:4aCO)	CO	2_nonsis	0	181	361	1	0	89336	238590	0	89155
11	sgs1_10	1500	sgs1	10	2	653002	653400	653002	653400	653101.5	653300.5	(4:4aCO)	CO	2_nonsis	0	199	397	1	0	653400	678653	0	653201
17	sgs1_10	1500	sgs1	10	3	59243	59775	59243	59775	59376	59642	(4:4aCO)	CO	2_nonsis	0	266	531	1	0	59775	82623	0	59509
126	sgs1_10	1500	sgs1	10	12	514981	515518	514981	515518	515115.5	515383.5	(4:4aCO)	CO	2_nonsis	0	268	536	1	0	515518	539907	0	515250
176	sgs1_10	1500	sgs1	10	15	969520	970094	969520	970094	969663.5	969950.5	(4:4aCO)	CO	2_nonsis	0	287	573	1	0	970094	988572	0	969807
53	sgs1_10	1500	sgs1	10	6	65181	65800	65181	65800	65336	65645	(4:4aCO)	CO	2_nonsis	0	309	618	1	0	65800	87998	0	65491
99	sgs1_10	1500	sgs1	10	10	253434	254113	253434	254113	253604	253943	(4:4aCO)	CO	2_nonsis	0	339	678	1	0	254113	256366	0	253774
191	sgs1_10	1500	sgs1	10	16	833378	834124	833378	834124	833564.5	833937.5	(4:4aCO)	CO	2_nonsis	0	373	745	1	0	834124	909092	0	833751
108	sgs1_10	1500	sgs1	10	11	155458	156356	155458	156356	155682.5	156131.5	(4:4aCO)	CO	2_nonsis	0	449	897	1	0	156356	211643	0	155907
97	sgs1_10	1500	sgs1	10	10	186678	187650	186678	187650	186921	187407	(4:4aCO)	CO	2_nonsis	0	486	971	1	0	187650	189653	0	187164
114	sgs1_10	1500	sgs1	10	11	495174	496469	495174	496469	495498	496145	(4:4aCO)	CO	2_nonsis	0	647	1294	1	0	496469	532871	0	495822
117	sgs1_10	1500	sgs1	10	12	23568	24890	23568	24890	23898.5	24559.5	(4:4aCO)	CO	2_nonsis	0	661	1321	1	0	24890	95820	0	24229
178	sgs1_10	1500	sgs1	10	15	1009381	1010936	1009381	1010936	1009770	1010547	(4:4aCO)	CO	2_nonsis	0	777	1554	1	0	1010936	1051989	0	1010159
12	sgs1_10	1500	sgs1	10	2	678653	680367	678653	680367	679081.5	679938.5	(4:4aCO)	CO	2_nonsis	0	857	1713	1	0	680367	682444	0	679510
125	sgs1_10	1500	sgs1	10	12	448095	450045	448095	450045	448582.5	449557.5	(4:4aCO)	CO	2_nonsis	0	975	1949	1	0	450045	514981	0	449070
37	sgs1_10	1500	sgs1	10	4	890630	892660	890630	892660	891137.5	892152.5	(4:4aCO)	CO	2_nonsis	0	1015	2029	1	0	892660	966683	0	891645
35	sgs1_10	1500	sgs1	10	4	861714	863845	861714	863845	862247	863312	(4:4aCO)	CO	2_nonsis	0	1065	2130	1	0	863845	884759	0	862780
63	sgs1_10	1500	sgs1	10	7	425452	427606	425452	427606	425990.5	427067.5	(4:4aCO)	CO	2_nonsis	0	1077	2153	1	0	427606	609404	0	426529
159	sgs1_10	1500	sgs1	10	14	549322	551870	549322	551870	549959	551233	(4:4aCO)	CO	2_nonsis	0	1274	2547	1	0	551870	640934	0	550596
56	sgs1_10	1500	sgs1	10	6	242875	245471	242875	245471	243524	244822	(4:4aCO)	CO	2_nonsis	0	1298	2595	1	0	245471	267055	0	244173
179	sgs1_10	1500	sgs1	10	15	1051989	1054631	1051989	1054631	1052649.5	1053970.5	(4:4aCO)	CO	2_nonsis	0	1321	2641	1	0	1054631	1078160	0	1053310
8	sgs1_10	1500	sgs1	10	2	306242	308890	306242	308890	306904	308228	(4:4aCO)	CO	2_nonsis	0	1324	2647	1	0	308890	464472	0	307566
46	sgs1_10	1500	sgs1	10	5	218252	221495	218252	221495	219063	220684	(4:4aCO)	CO	2_nonsis	0	1621	3242	1	0	221495	221495	0	219874
65	sgs1_10	1500	sgs1	10	7	623203	626612	623203	626612	624055.5	625759.5	(4:4aCO)	CO	2_nonsis	0	1704	3408	1	0	626612	724922	0	624908
80	sgs1_10	1500	sgs1	10	8	487814	491330	487814	491330	488693	490451	(4:4aCO)	CO	2_nonsis	0	1758	3515	1	0	491330	526276	0	489572
155	sgs1_10	1500	sgs1	10	14	238590	242112	238590	242112	239470.5	241231.5	(4:4aCO)	CO	2_nonsis	0	1761	3521	1	0	242112	436638	0	240351
172	sgs1_10	1500	sgs1	10	15	645935	649485	645935	649485	646822.5	648597.5	(4:4aCO)	CO	2_nonsis	0	1775	3549	1	0	649485	761322	0	647710
25	sgs1_10	1500	sgs1	10	4	485721	491788	485721	491788	487238	490271	(4:4aCO)	CO	2_nonsis	0	3033	6066	1	0	491788	527528	0	488755
20	sgs1_10	1500	sgs1	10	3	225410	231854	225410	231854	227021	230243	(4:4aCO)	CO	2_nonsis	0	3222	6443	1	0	231854	303537	0	228632
190	sgs1_10	1500	sgs1	10	16	780392	790656	780392	790656	782958	788090	(4:4aCO)	CO	2_nonsis	0	5132	10263	1	0	790656	833378	0	785524
182	sgs1_10	1500	sgs1	10	16	183384	199137	183384	199137	187322.5	195198.5	(4:4aCO)	CO	2_nonsis	0	7876	15752	1	0	199137	217556	0	191261
111	sgs1_10	1500	sgs1	10	11	230709	248394	230709	248394	235130.5	243972.5	(4:4aCO)	CO	2_nonsis	0	8842	17684	1	0	248394	262669	0	239552
39	sgs1_10	1500	sgs1	10	4	1089458	1111981	1089458	1111981	1095089	1106350	(4:4aCO)	CO	2_nonsis	0	11261	22522	1	0	1111981	1181615	0	1100720
185	sgs1_10	1500	sgs1	10	16	428327	428476	428915	429001	428401.25	428958.25	(6:2)_(2:6)_(4:4aCO)	CO	2_nonsis	440	557	673	3	116.0_441.0	                      428476_428559_429001	428476_428915_646667	9	428680
121	sgs1_10	1500	sgs1	10	12	199044	200466	201289	203414	199754.75	202351.75	(6:2)_(2:6)_(4:4aCO)	CO	2_nonsis	824	2597	4369	3	1123.0_1474.0	                      200466_201289_203414	200466_201289_246275	2	201053
9	sgs1_10	1500	sgs1	10	2	464472	464649	467363	467486	464560.5	467424.5	(2:6)_(6:2)_(4:4)_(4:4aCO)	CO	2_nonsis	2715	2864	3013	4	345.0_1634.0_886.0	                      464649_465150_466670_467486	464661_466408_467363_542061	17	465993
93	sgs1_10	1500	sgs1	10	10	60958	60978	62064	63404	60968	62734	(6:2)_(4:4)_(2:6)_(4:4aCO)_(2:6)_(4:4a)	CO	2_nonsis	1087	1766	2445	6	46.0_895.0_96.0_35.0_695.0	                      60978_61049_61925_62015_62064_63404	60978_61892_61994_62015_62064_75698	14	61851
64	sgs1_10	1500	sgs1	10	7	609404	609648	612763	615765	609526	614264	(6:2)_(6:2a)_(4:4)_(6:2b)_(4:4)	NCO	3	3116	4738	6360	0	357.0_367.0_1471.0_2544.0	                      609648_610029_610470_612763_615765	609737_610029_610678_612763_623203	7	611895
163	sgs1_10	1500	sgs1	10	15	151709	151910	161134	161464	151809.25	161299.25	(8:0)_(2:6)_(4:4)	NCO	3	9225	9490	9754	0	8508.0_982.0	                      151910_160472_161464	160163_161134_163567	63	156554
165	sgs1_10	1500	sgs1	10	15	165232	166088	173217	173907	165660	173562	(8:0)_(4:4)_(8:0)_(4:4)	NCO	2_sis	7130	7902	8674	0	5119.0_125.0_2658.0	                      166088_170887_170921_173907	170671_170887_173217_193911	33	169611
192	sgs1_10	1500	sgs1	10	16	909092	909593	912818	918195	909342.5	915506.5	(2:6)_(2:6a)_(4:4)	NCO	2_sis	3226	6164	9102	0	2517.0_3647.0	                      909593_912169_918195	911550_912818_919042	21	912425
44	sgs1_10	1500	sgs1	10	5	19431	21873	25590	26020	20652	25805	(2:6)_(4:4)_(2:6)_(0:8)_(4:4aCO)	CO	3	3718	5153	6588	0	1865.0_660.0_2003.0_627.0	                      21873_23160_23192_25237_26020	21873_23160_25120_25590_56315	29	23229
52	sgs1_10	1500	sgs1	10	6	48096	50410	53077	57869	49253	55473	(8:0)_(4:4aCO)	CO	4	2668	6220	9772	0	6220	                      50410_57869	53077_65181	9	52363
55	sgs1_10	1500	sgs1	10	6	203994	204879	205976	206343	204436.5	206159.5	(6:2)_(4:4aCO)	CO	3	1098	1723	2348	0	1723	                      204879_206343	205976_242875	79	205298
76	sgs1_10	1500	sgs1	10	8	186650	186869	194817	194998	186759.5	194907.5	(2:6)_(4:4)_(2:6)_(4:4)_(2:6)_(2:6a)_(4:4aCO)	CO	3	7949	8148	8347	0	951.0_1465.0_179.0_196.0_260.0_5099.0	                      186869_187901_189214_189358_189601_190017_194998	187520_189136_189349_189498_189601_194817_207728	39	190834
88	sgs1_10	1500	sgs1	10	9	336866	337318	338161	339380	337091.75	338770.75	(4:4aCO)_(2:6)_(4:4a)	CO	3	844	1679	2513	0	599.0_1080.0	                      337318_337796_339380	337586_338161_395913	11	337931
124	sgs1_10	1500	sgs1	10	12	278547	278862	283646	283711	278704.5	283678.5	(6:2)_(4:4)_(6:2)_(8:0)_(6:2a)_(2:6)_(4:4aCO)	CO	4	4785	4974	5163	0	185.0_164.0_1951.0_590.0_1597.0_488.0	                      278862_278917_279189_281290_281897_283639_283711	278862_278917_280718_281290_282742_283646_448095	28	281192
150	sgs1_10	1500	sgs1	10	13	848642	850883	852051	852727	849762.25	852389.25	(6:2)_(8:0)_(4:4aCO)	CO	3	1169	2627	4084	0	1590.0_1037.0	                      850883_851821_852727	850883_852051_894038	8	851076
2	sgs1_10	1500	sgs1	10	1	66130	67121	71009	71282	66625.5	71145.5	(2:6)_(4:4aCO)_(2:6a)_(0:8)_(4:4CO)	CO	3	3889	4520	5151	0	2717.0_1062.0_379.0_363.0	                      67121_69404_70462_70944_71282	69281_70346_70622_71009_127573	32	68886
4	sgs1_10	1500	sgs1	10	2	11361	11435	16749	17715	11398	17232	(6:2)_(4:4aCO)_(4:4CO)	NCO	2_nonsis	5315	5834	6353	0	4892.0_943.0	                      11435_16749_17715	15830_16749_97886	26	14315
10	sgs1_10	1500	sgs1	10	2	542061	542354	547131	547553	542207.25	547342.25	(6:2)_(4:4aCO)_(6:2)_(8:0)_(6:2)_(6:2a)_(4:4a)_(6:2a)_(4:4bCO)_(4:4CO)	CO	3	4778	5135	5491	0	415.0_654.0_3119.0_109.0_121.0_282.0_77.0_102.0_259.0	                      542354_542889_543293_546478_546521_546726_546927_547036_547131_547553	542355_543258_546310_546484_546521_546883_546927_547036_547131_653002	53	544775
74	sgs1_10	1500	sgs1	10	8	68364	69000	70227	70947	68682	70587	(4:4aCO)_(2:6)_(4:4a)_(4:4bCO)	CO	4	1228	1905	2582	0	703.0_563.0_639.0	                      69000_69593_70227_70947	69177_69669_70227_119497	6	69635
92	sgs1_10	1500	sgs1	10	10	56320	56611	58706	59251	56465.5	58978.5	(6:2)_(8:0)_(6:2)_(4:4aCO)_(4:4CO)	CO	3	2096	2513	2930	0	1065.0_420.0_647.0_382.0	                      56611_57612_58040_58706_59251	57448_57860_58487_58706_60958	17	57722
115	sgs1_10	1500	sgs1	10	11	532871	533136	533951	534843	533003.25	534397.25	(2:6)_(4:4aCO)_(4:4bCO)	CO	3	816	1394	1971	0	715.0_679.0	                      533136_533951_534843	533486_533951_664690	6	533700
118	sgs1_10	1500	sgs1	10	12	95820	97428	101964	102250	96624	102107	(2:6)_(4:4aCO)_(2:6)_(4:4a)_(2:6)_(4:4a)_(2:6)_(4:4a)_(2:6)_(4:4CO)	NCO	2_nonsis	4537	5483	6429	0	2290.0_688.0_294.0_242.0_66.0_157.0_179.0_957.0_612.0	                      97428_99133_99666_100125_100149_100256_100463_100614_101728_102250	98695_99538_99666_100125_100149_100256_100463_101263_101964_115584	24	99366
146	sgs1_10	1500	sgs1	10	13	640736	645419	647163	647328	643077.5	647245.5	(6:2)_(4:4)_(6:2)_(4:4aCO)_(2:6)_(4:4CO)	NCO	2_nonsis	1745	4168	6591	0	2525.0_425.0_892.0_178.0_149.0	                      645419_645785_646114_647030_647163_647328	645419_645940_646808_647030_647163_699055	17	645162
166	sgs1_10	1500	sgs1	10	15	193911	194198	198772	199130	194054.25	198951.25	(6:2)_(4:4)_(4:4aCO)_(2:6)_(4:4bCO)	CO	3	4575	4897	5218	0	1831.0_1080.0_466.0_1521.0	                      194198_196126_197127_197715_199130	195644_196803_197146_198772_215885	20	196503
180	sgs1_10	1500	sgs1	10	16	64053	64086	70081	70402	64069.5	70241.5	(2:6)_(4:4aCO)_(2:6)_(6:2)_(4:4CO)	NCO	2_nonsis	5996	6172	6348	0	4893.0_179.0_429.0_673.0	                      64086_69042_69224_69736_70402	68882_69057_69402_70081_130214	67	67156
245	sgs1_10	1500	sgs1	10	6	43976	44748	43976	44748	44169	44555		U	NA	0	386	771	0	0	NA	NA	0	44362
275	sgs1_10	1500	sgs1	10	8	526276	556005	556005	562643	541140.75	559323.75		U	NA	0	18183	36366	0	0	NA	NA	0	550232
276	sgs1_10	1500	sgs1	10	9	21498	24157	21498	24157	22163	23492		U	NA	0	1329	2658	0	0	NA	NA	0	22828
