id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	B_type	CO_NCO
135	TMZ4	1500	TMZ	4	6	130480	131200	131345	131646	130839.75	131495.75	02:06	1	146	656	1165	1	656	145	1166	130480_131345	131200_131646	131345_137241	131646_137600	472.32	97	4.87	5	5	56	1	10.1	1	0	1	1	1	1	1	131345	                      graph_bin_annot3(6,129000,132000,c(5,6))		Full Conversion	NCO
136	TMZ4	1500	TMZ	4	6	137241	137600	137636	144020	137420.25	140828.25	06:02	1	37	3408	6778	1	3408	36	6779	137241_137636	137600_144020	137636_157416	144020_157812	739.82	564	1.31	3	3	12	1	10	1	0	1	1	1	1	1	137636	                      graph_bin_annot3(6,136000,145000,c(1,2))		Full Conversion	NCO
137	TMZ4	1500	TMZ	4	6	157416	157812	158086	158256	157614	158171	6:2_5:3_6:2	1	275	557	839	3	290_178_88	                      84_167_0	497_190_176	157416_157896_158080_158086	157812_157913_158086_158256	157896_158080_158086_164083	157913_158086_158256_164557	86.37	70	1.24	9	3_5_1	34_3_3	1	7	1	0	1	1	1	1	1	158086	                      graph_bin_annot3(6,156000,159000,c(3,4))		Full Conversion	NCO
138	TMZ4	1500	TMZ	4	6	164083	164557	165037	165879	164320	165458	3:5_4:4_3:5	1	481	1138	1795	3	400_240_498	                      0_0_0	800_480_996	164083_164557_164883_165037	164557_164883_165037_165879	164557_164883_165037_191945	164883_165037_165879_192323	107.1	149	0.72	3	1_1_1	7_7_7	1	4	1	0	1	1	1	1	1	165037	                      graph_bin_annot3(6,163000,166000,c(7,8))		One-Sided + patch	NCO
139	TMZ4	1500	TMZ	4	6	191945	192323	193344	193508	192134	193426	5:3_6:2_5:3_6:2_5:3	1	1022	1292	1562	5	356_53_681_105_98	                      122_0_624_41_0	589_106_738_169_195	191945_192445_192534_193175_193313_193344	192323_192534_192551_193272_193344_193508	192445_192534_193175_193313_193344_205702	192534_192551_193272_193344_193508_205793	1219.54	130	9.38	17	2_1_9_4_1	2_1_1_1_1	1	3	1	0	1	1	1	1	1	193344	                      graph_bin_annot3(6,190000,194000,c(1,2))		One-Sided + patch	NCO
140	TMZ4	1500	TMZ	4	6	205702	205793	205970	206474	205747.75	206221.75	03:05	1	178	474	771	1	474	177	772	205702_205970	205793_206474	205970_210742	206474_210967	565.6	64	8.81	3	3	7	1	2	1	0	1	1	1	1	1	205970	                      graph_bin_annot3(6,204000,207000,c(7,8))		One-Sided	NCO
141	TMZ4	1500	TMZ	4	6	210742	210967	213539	213776	210854.5	213657.5	2:6_4:4_5:3_4:4_5:3	2_nonsis	2573	2803	3033	5	204_1260_412_348_580	                      0_966_0_0_323	407_1553_825_696_836	210742_210967_212115_212520_212940_213539	210967_211149_212520_212940_213216_213776	210967_212115_212520_212940_213539_223291	211149_212520_212940_213216_213776_223531	327.71	253	1.3	14	1_7_1_1_4	56_56_4_4_4	3	30	1	0	1	1	2	2	1	213539	                      graph_bin_annot3(6,209000,214000,c(3,4,5,6))		Two Chr	NCO
142	TMZ4	1500	TMZ	4	6	223291	223531	226036	226238	223411	226137	(4:4ai)_(4:4bCO)_(3:5)_(2:6)_(5:3)_(2:6)_(4:4CO)	2_nonsis	2506	2726	2946	0	1277_223_310_149_362_405	                      1053_0_100_0_0_0	1501_446_521_298_723_810	223291_224584_224792_225130_225313_225428_226036	223531_224792_225030_225313_225428_226036_226238	224584_224792_225130_225313_225428_226036_232697	224792_225030_225313_225428_226036_226238_233456	1155.38	245	4.71	11	5_1_2_1_1_1	27_18_1_2_278_278	0	3	2	0	2	2	2	2	2	226036	                      graph_bin_annot3(6,222000,227000,c(1,2,7,8))	Not dCO, 2NCOs	2-sis NCO	NCO
143	TMZ4	1500	TMZ	4	6	232697	233456	236557	237432	233076.5	236994.5	(5:3)_(4:4aCO)_(3:5)_(4:4a)_(3:5)_(4:4CO)	2_nonsis	3102	3918	4734	0	722_576_1732_300_588	                      312_330_1368_1_0	1133_821_2095_600_1176	232697_233768_234160_235957_236256_236557	233456_233830_234589_236255_236557_237432	233768_234160_235957_236256_236557_244444	233830_234589_236255_236557_237432_245103	435.8	394	1.11	26	4_5_14_2_1	2_156_1_1_1	0	3	2	0	2	2	2	2	2	236557	                      graph_bin_annot3(6,231000,238000,c(1,2,5,6))	Not dCO, 2NCOs	2-sis NCO	NCO
144	TMZ4	1500	TMZ	4	6	244444	245103	247354	247915	244773.5	247634.5	(2:6)_(3:5)_(2:6)_(3:5)_(2:6)_(3:5a)_(4:4aCO)	3	2252	2861	3470	0	358_254_264_120_299_1568	                      0_127_152_0_0_1095	715_381_375_239_598_2040	244444_245103_245286_245636_245661_245875_247354	245103_245159_245484_245661_245875_246259_247915	245103_245286_245636_245661_245875_247354_269707	245159_245484_245661_245875_246259_247915_270161	542.4	289	1.88	19	1_2_3_1_1_11	56_2_2_2_2_4	0	2	2	1	1	2	2	1	1	247354	                      graph_bin_annot3(6,243000,248000,c(1,2,3,4,5,6))		>2 Chr CO	CO
145	TMZ4	1500	TMZ	4	7	10242	11635	11635	12020	10938.5	11827.5	03:05	1	1	889	1777	1	889	0	1778	10242_11635	11635_12020	11635_39607	12020_39784	25.66	148	0.17	1	1	7	1	2	1	0	1	1	1	1	1	11635	                      graph_bin_annot3(7,9000,13000,c(7,8))		One-Sided	NCO
146	TMZ4	1500	TMZ	4	7	39607	39784	42721	43308	39695.5	43014.5	(5:3)_(5:3a)_(6:2)_(4:4aCO)	2_nonsis	2938	3319	3700	4	1544_869_906	                      1257_58_0	1832_1680_1811	39607_41041_41497_42721	39784_41439_42721_43308	41041_41497_42721_49026	41439_42721_43308_49323	342.52	308	1.11	16	13_2_1	4_37_7	2	30	1	1	0	1	1	0	0	42721	                      graph_bin_annot3(7,38000,44000,c(3,4,7,8))		Two-Sided Unidirectional	CO
147	TMZ4	1500	TMZ	4	7	49026	49323	49323	49965	49174.25	49644.25	(1:7)_(4:4)	2_sis	1	470	938	0	470	0	939	49026_49323	49323_49965	49323_55263	49965_55957	42.94	78	0.55	1	1	356	0	1	2	0	2	2	2	2	2	49323	                      graph_bin_annot3(7,48000,50000,c(3,4,5,6))		2-sis NCO	NCO
148	TMZ4	1500	TMZ	4	7	55263	55957	57855	58033	55610	57944	(3:5)_(4:4)_(2:6)_(4:4)	2_sis	1899	2334	2769	0	1119_932_282	                      0_0_33	2238_1865_532	55263_55957_57501_57855	55957_57501_57822_58033	55957_57501_57855_75209	57501_57822_58033_75611	367.19	231	1.59	5	1_1_3	3_3_56	0	1	2	0	2	2	2	2	2	57855	                      graph_bin_annot3(7,54000,59000,c(3,4,5,6))		2-sis NCO	NCO
149	TMZ4	1500	TMZ	4	7	75209	75611	76418	76882	75410	76650	(5:3)_(4:4)_(5:3a)_(4:4)	2_sis	808	1240	1672	0	286_228_726	                      52_50_349	519_406_1104	75209_75663_75778_76418	75611_75728_76069_76882	75663_75778_76418_82858	75728_76069_76882_84308	2003.28	139	14.39	9	4_2_3	8_8_2	0	1	2	0	2	2	2	2	2	76418	                      graph_bin_annot3(7,74000,77000,c(1,2,7,8))		2-sis NCO	NCO
150	TMZ4	1500	TMZ	4	7	82858	84308	84308	84678	83583	84493	03:05	1	1	910	1819	1	910	0	1820	82858_84308	84308_84678	84308_107461	84678_107991	389.9	151	2.57	1	1	3	1	2	1	0	1	1	1	1	1	84308	                      graph_bin_annot3(7,81000,85000,c(3,4))		One-Sided	NCO
151	TMZ4	1500	TMZ	4	7	107461	107991	112793	112862	107725.75	112827.75	(2:6)_(3:5)_(4:4aCO)	2_nonsis	4803	5102	5400	3	3245_1856	                      1793_635	4697_3078	107461_109784_112793	107991_112158_112862	109784_112793_121054	112158_112862_121176	340.05	450	0.76	11	9_2	56_8	1	10	1	1	0	1	1	0	0	112793	                      graph_bin_annot3(7,106000,113000,c(5,6,7,8))		One-Sided Unidirectional	CO
152	TMZ4	1500	TMZ	4	7	121054	121176	122622	123839	121114.75	123230.75	(3:5)_(4:4)_(3:5a)_(4:4)	2_sis	1447	2116	2784	0	519_958_639	                      395_864_0	643_1051_1278	121054_121571_122561_122622	121176_121697_122622_123839	121571_122561_122622_140941	121697_122622_123839_141046	1958.37	232	8.45	27	2_24_1	3_3_7	0	1	2	0	2	2	2	2	2	122622	                      graph_bin_annot3(7,120000,124000,c(3,4,7,8))		2-sis NCO	NCO
153	TMZ4	1500	TMZ	4	7	140941	141046	143025	143073	140993.25	143049.25	6:2_4:4_6:2	1	1980	2056	2131	3	1028_968_60	                      960_916_0	1096_1019_120	140941_142006_142953_143025	141046_142037_143025_143073	142006_142953_143025_157819	142037_143025_143073_157962	340.05	177	1.92	26	14_11_1	56_56_56	1	7	1	0	1	1	1	1	1	143025	                      graph_bin_annot3(7,139000,144000,c(5,6))		Full Conversion	NCO
154	TMZ4	1500	TMZ	4	7	157819	157962	159852	161545	157890.5	160698.5	3:5_4:4_3:5_5:3	2_nonsis	1891	2808	3725	4	824_417_344_1223	                      450_0_0_147	1199_834_687_2299	157819_158412_159018_159246_159852	157962_159018_159246_159705_161545	158412_159018_159246_159852_165523	159018_159246_159705_161545_166667	187.05	310	0.6	7	3_1_1_2	3_3_3_56	3	30	1	0	1	1	2	2	1	159852	                      graph_bin_annot3(7,156000,162000,c(3,4,5,6))		Two Chr	NCO
155	TMZ4	1500	TMZ	4	7	165523	166667	167076	167483	166095.25	167279.25	3:5_2:6	1	410	1184	1959	2	776_408	                      0_0	1553_816	165523_166667_167076	166667_167076_167483	166667_167076_217461	167076_167483_217697	1258.03	163	7.71	2	1_1	3_4	1	8	1	0	1	1	1	1	1	167076	                      graph_bin_annot3(7,164000,168000,c(3,4))		Full Conversion	NCO
156	TMZ4	1500	TMZ	4	7	217461	217697	217847	218139	217579	217993	5:3_4:4_5:3	1	151	414	677	3	170_75_170	                      0_0_0	339_150_339	217461_217697_217800_217847	217697_217800_217847_218139	217697_217800_217847_223151	217800_217847_218139_224665	6.91	56	0.12	3	1_1_1	2_2_2	1	3	1	0	1	1	1	1	1	217847	                      graph_bin_annot3(7,216000,219000,c(1,2))		One-Sided + patch	NCO
157	TMZ4	1500	TMZ	4	7	223151	224665	226711	229846	223908.25	228278.25	(6:2)_(5:3)_(6:2ai)_(7:1)_(8:0)_(6:2)_(5:3)_(4:4)	3	2047	4370	6694	0	1423_324_170_288_34_105_2028	                      447_0_0_193_0_1_361	2399_647_339_382_69_209_3694	223151_225112_225550_225759_226082_226141_226152_226711	224665_225550_225759_225889_226141_226151_226350_229846	225112_225550_225759_226082_226141_226152_226711_271853	225550_225759_225889_226141_226151_226350_229846_272568	1194.86	557	2.14	21	4_1_1_9_1_2_3	56_3_2_3_1_12_3	0	1	2	0	2	2	2	2	2	226711	                      graph_bin_annot3(7,222000,230000,c(1,2,3,4,5,6))		2-sis NCO	NCO
158	TMZ4	1500	TMZ	4	7	271853	272568	272568	273422	272210.75	272994.75	(3:5)_(4:4aCO)	2_nonsis	1	784	1568	2	784	0	1569	271853_272568	272568_273422	272568_274448	273422_275758	1684.45	131	12.9	1	1	278	1	2	1	1	0	1	1	0	0	272568	                      graph_bin_annot3(7,270000,274000,c(1,2,7,8))		One-Sided Unidirectional	CO
159	TMZ4	1500	TMZ	4	7	274448	275758	277224	277283	275103.25	277253.25	(3:5)_(2:6)_(4:4aCO)	2_nonsis	1467	2150	2834	3	1460_691	                      730_587	2189_795	274448_276488_277224	275758_276637_277283	276488_277224_345925	276637_277283_346070	235.91	236	1	11	5_6	1_2	1	9	1	1	0	1	1	0	0	277224	                      graph_bin_annot3(7,273000,278000,c(1,2,5,6))		One-Sided Unidirectional	CO
160	TMZ4	1500	TMZ	4	7	345925	346070	347274	347562	345997.75	347417.75	(5:3)_(4:4)_(5:3)_(5:3a)_(4:4aCO)	2_nonsis	1205	1420	1636	5	210_64_804_342	                      96_0_691_106	325_128_918_577	345925_346166_346250_346985_347274	346070_346250_346294_347168_347562	346166_346250_346985_347274_357689	346250_346294_347168_347562_358102	160.89	136	1.18	9	2_1_3_3	8_8_8_37	2	30	1	1	0	1	1	0	0	347274	                      graph_bin_annot3(7,344000,348000,c(3,4,7,8))		Two-Sided Unidirectional	CO
161	TMZ4	1500	TMZ	4	7	357689	358102	359148	359313	357895.5	359230.5	05:03	1	1047	1335	1623	1	1335	1046	1624	357689_359148	358102_359313	359148_370897	359313_371625	185.08	135	1.37	9	9	4	1	1	1	0	1	1	1	1	1	359148	                      graph_bin_annot3(7,356000,360000,c(3,4))		One-Sided	NCO
162	TMZ4	1500	TMZ	4	7	370897	371625	371625	372033	371261	371829	03:05	1	1	568	1135	1	568	0	1136	370897_371625	371625_372033	371625_376592	372033_377296	435.8	95	4.61	1	1	7	1	2	1	0	1	1	1	1	1	371625	                      graph_bin_annot3(7,369000,373000,c(7,8))		One-Sided	NCO
163	TMZ4	1500	TMZ	4	7	376592	377296	377296	378026	376944	377661	05:03	1	1	717	1433	1	717	0	1434	376592_377296	377296_378026	377296_382993	378026_383186	69.1	119	0.58	1	1	4	1	1	1	0	1	1	1	1	1	377296	                      graph_bin_annot3(7,375000,379000,c(3,4))		One-Sided	NCO
164	TMZ4	1500	TMZ	4	7	382993	383186	384832	385141	383089.5	384986.5	3:5_4:4_5:3_4:4_5:3	2_nonsis	1647	1897	2147	5	676_280_614_72_255	                      479_41_458_0_47	874_518_770_144_463	382993_383665_383908_384641_384678_384832	383186_383867_384183_384678_384785_385141	383665_383908_384641_384678_384832_397325	383867_384183_384678_384785_385141_397937	905.15	179	5.06	16	5_3_4_1_3	7_7_4_4_4	3	30	1	0	1	1	2	2	1	384832	                      graph_bin_annot3(7,381000,386000,c(3,4,7,8))		Two Chr	NCO
165	TMZ4	1500	TMZ	4	7	397325	397937	399032	399494	397631	399263	5:3_4:4_5:3	1	1096	1632	2168	3	680_609_344	                      112_253_18	1247_965_669	397325_398049_398825_399032	397937_398572_399014_399494	398049_398825_399032_428022	398572_399014_399494_428152	2488.92	181	13.79	8	4_2_2	2_2_2	1	3	1	0	1	1	1	1	1	399032	                      graph_bin_annot3(7,396000,400000,c(1,2))		One-Sided + patch	NCO
166	TMZ4	1500	TMZ	4	7	428022	428152	428728	428940	428087	428834	5:3_4:4_5:3	1	577	747	917	3	152_404_191	                      0_263_30	303_546_352	428022_428152_428588_428728	428152_428325_428698_428940	428152_428588_428728_432076	428325_428698_428940_432412	1210.16	76	15.85	9	1_6_2	4_4_4	1	3	1	0	1	1	1	1	1	428728	                      graph_bin_annot3(7,427000,429000,c(3,4))		One-Sided + patch	NCO
167	TMZ4	1500	TMZ	4	7	432076	432412	433211	433234	432244.25	433222.25	02:06	1	800	978	1157	1	978	799	1158	432076_433211	432412_433234	433211_451346	433234_451921	19.25	96	0.2	5	5	56	1	10.1	1	0	1	1	1	1	1	433211	                      graph_bin_annot3(7,431000,434000,c(5,6))		Full Conversion	NCO
168	TMZ4	1500	TMZ	4	7	451346	451921	452296	452589	451633.5	452442.5	03:05	1	376	809	1242	1	809	375	1243	451346_452296	451921_452589	452296_472609	452589_472821	1031.5	103	9.97	3	3	7	1	2	1	0	1	1	1	1	1	452296	                      graph_bin_annot3(7,450000,453000,c(7,8))		One-Sided	NCO
169	TMZ4	1500	TMZ	4	7	472609	472821	473345	473448	472714.75	473396.75	05:03	1	525	682	838	1	682	524	839	472609_473345	472821_473448	473345_482421	473448_483344	293.16	70	4.2	2	2	4	1	1	1	0	1	1	1	1	1	473345	                      graph_bin_annot3(7,471000,474000,c(3,4))		One-Sided	NCO
170	TMZ4	1500	TMZ	4	7	482421	483344	483440	483833	482882.5	483636.5	05:03	1	97	754	1411	1	754	96	1412	482421_483440	483344_483833	483440_521696	483833_522131	1066.54	117	9.08	2	2	4	1	1	1	0	1	1	1	1	1	483440	                      graph_bin_annot3(7,481000,484000,c(3,4))		One-Sided	NCO
171	TMZ4	1500	TMZ	4	7	521696	522131	522131	522323	521913.25	522227.25	03:05	1	1	314	626	1	314	0	627	521696_522131	522131_522323	522131_547690	522323_547744	7.4	52	0.14	1	1	7	1	2	1	0	1	1	1	1	1	522131	                      graph_bin_annot3(7,520000,523000,c(7,8))		One-Sided	NCO
172	TMZ4	1500	TMZ	4	7	547690	547744	547892	547958	547717	547925	05:03	1	149	208	267	1	208	148	268	547690_547892	547744_547958	547892_577060	547958_577161	50.34	22	2.26	2	2	4	1	1	1	0	1	1	1	1	1	547892	                      graph_bin_annot3(7,546000,548000,c(3,4))		One-Sided	NCO
173	TMZ4	1500	TMZ	4	7	577060	577161	577161	577533	577110.75	577346.75	02:06	1	1	236	472	1	236	0	473	577060_577161	577161_577533	577161_609405	577533_609644	0.49	39	0.01	1	1	78	1	10.1	1	0	1	1	1	1	1	577161	                      graph_bin_annot3(7,576000,578000,c(7,8))		Full Conversion	NCO
174	TMZ4	1500	TMZ	4	7	609405	609644	610218	610674	609524.25	610446.25	3:5_4:4_3:5	1	575	922	1268	3	192_122_607	                      57_18_290	327_227_924	609405_609701_609750_610218	609644_609732_609928_610674	609701_609750_610218_646696	609732_609928_610674_646899	3188.27	106	30.2	7	2_2_3	7_7_7	1	4	1	0	1	1	1	1	1	610218	                      graph_bin_annot3(7,608000,611000,c(7,8))		One-Sided + patch	NCO
175	TMZ4	1500	TMZ	4	7	646696	646899	646899	646945	646797.75	646921.75	02:06	1	1	124	248	1	124	0	249	646696_646899	646899_646945	646899_666548	646945_666667	8.39	21	0.41	1	1	56	1	10.1	1	0	1	1	1	1	1	646899	                      graph_bin_annot3(7,645000,647000,c(5,6))		Full Conversion	NCO
176	TMZ4	1500	TMZ	4	7	666548	666667	668812	669742	666607.25	669277.25	5:3_6:2_5:3	1	2146	2670	3193	3	1224_201_1244	                      1153_0_590	1295_402_1899	666548_667820_667843_668812	666667_667843_668222_669742	667820_667843_668812_719334	667843_668222_669742_719651	89.82	266	0.34	15	9_1_5	2_1_1	1	3	1	0	1	1	1	1	1	668812	                      graph_bin_annot3(7,665000,670000,c(1,2))		One-Sided + patch	NCO
177	TMZ4	1500	TMZ	4	7	719334	719651	719906	720024	719492.75	719964.75	03:05	1	256	472	689	1	472	255	690	719334_719906	719651_720024	719906_756297	720024_756484	4.94	57	0.09	4	4	7	1	2	1	0	1	1	1	1	1	719906	                      graph_bin_annot3(7,718000,721000,c(7,8))		One-Sided	NCO
178	TMZ4	1500	TMZ	4	7	756297	756484	756484	756717	756390.5	756600.5	02:06	1	1	210	419	1	210	0	420	756297_756484	756484_756717	756484_847727	756717_847980	41.95	35	1.2	1	1	56	1	10.1	1	0	1	1	1	1	1	756484	                      graph_bin_annot3(7,755000,757000,c(5,6))		Full Conversion	NCO
179	TMZ4	1500	TMZ	4	7	847727	847980	847980	848452	847853.75	848215.75	02:06	1	1	362	724	1	362	0	725	847727_847980	847980_848452	847980_849797	848452_849971	20.24	60	0.34	1	1	56	1	10.1	1	0	1	1	1	1	1	847980	                      graph_bin_annot3(7,846000,849000,c(5,6))		Full Conversion	NCO
180	TMZ4	1500	TMZ	4	7	849797	849971	850236	850247	849883.75	850241.75	05:03	1	266	358	449	1	358	265	450	849797_850236	849971_850247	850236_852577	850247_853206	1.48	37	0.04	4	4	4	1	1	1	0	1	1	1	1	1	850236	                      graph_bin_annot3(7,848000,851000,c(3,4))		One-Sided	NCO
181	TMZ4	1500	TMZ	4	7	852577	853206	853758	854329	852891.5	854043.5	6:2_5:3	1	553	1152	1751	2	638_514	                      95_0	1181_1028	852577_853301_853758	853206_853758_854329	853301_853758_856672	853758_854329_856876	24.68	146	0.17	5	4_1	12_1	1	7	1	0	1	1	1	1	1	853758	                      graph_bin_annot3(7,851000,855000,c(1,2))		Full Conversion	NCO
182	TMZ4	1500	TMZ	4	7	856672	856876	856876	856944	856774	856910	05:03	1	1	136	271	1	136	0	272	856672_856876	856876_856944	856876_958623	856944_958749	96.73	23	4.29	1	1	4	1	1	1	0	1	1	1	1	1	856876	                      graph_bin_annot3(7,855000,857000,c(3,4))		One-Sided	NCO
183	TMZ4	1500	TMZ	4	7	958623	958749	959166	959305	958685.75	959235.75	02:06	1	418	550	681	1	550	417	682	958623_959166	958749_959305	959166_968811	959305_969304	295.63	57	5.21	5	5	56	1	10.1	1	0	1	1	1	1	1	959166	                      graph_bin_annot3(7,957000,960000,c(5,6))		Full Conversion	NCO
184	TMZ4	1500	TMZ	4	7	968811	969304	969339	969533	969057.75	969435.75	05:03	1	36	378	721	1	378	35	722	968811_969339	969304_969533	969339_1017034	969533_1017661	1295.54	60	21.58	2	2	4	1	1	1	0	1	1	1	1	1	969339	                      graph_bin_annot3(7,967000,970000,c(3,4))		One-Sided	NCO
185	TMZ4	1500	TMZ	4	7	1017034	1017661	1018767	1019116	1017347.5	1018941.5	5:3_4:4_5:3	1	1107	1594	2081	3	423_207_964	                      0_0_692	846_414_1236	1017034_1017661_1017880_1018767	1017661_1017880_1018075_1019116	1017661_1017880_1018767_1049349	1017880_1018075_1019116_1050057	206.79	173	1.19	5	1_1_3	4_4_4	1	3	1	0	1	1	1	1	1	1018767	                      graph_bin_annot3(7,1016000,1020000,c(3,4))		One-Sided + patch	NCO
186	TMZ4	1500	TMZ	4	7	1049349	1050057	1054260	1054411	1049703.25	1054335.25	(3:5)_(4:4)_(2:6)_(3:5)_(5:3)_(4:4aCO)	2_nonsis	4204	4632	5061	6	358_500_2156_1455_164	                      0_0_1577_1284_0	715_1000_2735_1626_328	1049349_1050057_1050064_1052634_1054083_1054260	1050057_1050064_1051057_1052799_1054260_1054411	1050057_1050064_1052634_1054083_1054260_1064130	1050064_1051057_1052799_1054260_1054411_1090940	742.28	421	1.76	11	1_1_6_2_1	7_7_78_8_12	3	20	1	1	0	2	2	1	1	1054260	                      graph_bin_annot3(7,1048000,1055000,c(1,2,7,8))		One-Sided Bidirectional	CO
187	TMZ4	1500	TMZ	4	8	12780	12931	13589	13851	12855.75	13719.75	3:5_4:4_3:5	1	659	864	1070	3	96_374_394	                      0_272_181	192_477_607	12780_12931_13244_13589	12931_12972_13408_13851	12931_13244_13589_20294	12972_13408_13851_20318	89.33	89	1	9	1_4_4	7_7_7	1	4	1	0	1	1	1	1	1	13589	                      graph_bin_annot3(8,11000,14000,c(7,8))		One-Sided + patch	NCO
188	TMZ4	1500	TMZ	4	8	20294	20318	22430	22464	20306	22447	5:3_6:2_4:4_5:3_4:4_5:3	1	2113	2141	2169	6	651_140_254_831_46_219	                      603_40_0_619_0_177	699_239_508_1043_93_261	20294_20921_21033_21160_22160_22203_22430	20318_20993_21160_21541_22203_22253_22464	20921_21033_21160_22160_22203_22430_25581	20993_21160_21541_22203_22253_22464_25673	208.27	181	1.15	22	8_3_1_7_1_2	4_3_34_4_4_4	1	3	1	0	1	1	1	1	1	22430	                      graph_bin_annot3(8,19000,23000,c(3,4))		One-Sided + patch	NCO
189	TMZ4	1500	TMZ	4	8	25581	25673	25677	25834	25627.25	25755.25	03:05	1	5	128	252	1	128	4	253	25581_25677	25673_25834	25677_65626	25834_66123	248.74	21	11.86	3	3	7	1	2	1	0	1	1	1	1	1	25677	                      graph_bin_annot3(8,24000,26000,c(7,8))		One-Sided	NCO
190	TMZ4	1500	TMZ	4	8	65626	66123	66557	66566	65874.5	66561.5	02:06	1	435	687	939	1	687	434	940	65626_66557	66123_66566	66557_69741	66566_70138	99.2	78	1.27	6	6	78	1	10.1	1	0	1	1	1	1	1	66557	                      graph_bin_annot3(8,64000,67000,c(7,8))		Full Conversion	NCO
191	TMZ4	1500	TMZ	4	8	69741	70138	70138	70273	69939.5	70205.5	05:03	1	1	266	531	1	266	0	532	69741_70138	70138_70273	70138_93165	70273_93251	153.98	44	3.48	1	1	2	1	1	1	0	1	1	1	1	1	70138	                      graph_bin_annot3(8,68000,71000,c(1,2))		One-Sided	NCO
192	TMZ4	1500	TMZ	4	8	93165	93251	93770	96126	93208	94948	2:6_3:5	1	520	1740	2960	2	306_1434	                      6_0	605_2869	93165_93257_93770	93251_93770_96126	93257_93770_140123	93770_96126_142800	7.4	246	0.03	3	2_1	78_8	1	8	1	0	1	1	1	1	1	93770	                      graph_bin_annot3(8,92000,97000,c(7,8))		Full Conversion	NCO
