id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_PAN	LocalEventHpM_NWT	LocalEventHpM_NTEL	LocalEventHpM_DC	CO_NCO
184	OM4	1500	OM	4	16	699223	699663	703259	703359	699443	703309	3:5_3:5a_2:6_3:5a	1	3597	3866	4135	4	1809_1205_78_774	                      438_22_3_681	3180_2388_153_867	699223_700101_702425_702492_703259	699663_702403_702489_702578_703359	700101_702425_702492_703259_712507	702403_702489_702578_703359_713201	307.48	344	0.89	11	3_2_2_4	5_56_5_5	2	14	1	0	1	1	1	1	1	701376	701376	NA	NA	"                      graph_bin_annot3(16,698000,704000,c(5,6))"		Two-Sided + patch	2067.5	307.4758	294.9908	245.6255	4.2826	NCO
185	OM4	1500	OM	4	16	712507	713201	713201	713880	712854.25	713540.25	05:03	1	1	686	1372	1	686	0	1373	712507_713201	713201_713880	713201_752508	713880_752721	550.3	114	4.82	1	1	7	1	1	1	0	1	1	1	1	1	713197.25	713197.25	NA	NA	"                      graph_bin_annot3(16,711000,714000,c(7,8))"		One-Sided	686	550.2977	999.944	815.413	31.7318	NCO
186	OM4	1500	OM	4	16	752508	752721	753173	753251	752614.25	753212.25	(4:4ai)_(3:5)_(4:4bCO)	2_nonsis	453	598	742	3	195_402	                      0_275	390_530	752508_752721_753173	752721_752898_753251	752721_753173_830277	752898_753251_831160	187.05	62	3.03	5	1_4	58_6	1	11	1	1	0	1	1	0	0	752913.25	752913.25	NA	NA	"                      graph_bin_annot3(16,751000,754000,c(5,6,7,8))"		Two-Sided Unidirectional	371	187.0519	195.4741	250.6383	3.436	CO
187	OM4	1500	OM	4	16	830277	831160	832685	832807	830718.25	832746.25	(5:3)_(5:3a)_(4:4aCO)	2_nonsis	1526	2028	2529	3	1750_277	                      1243_150	2258_404	830277_832403_832685	831160_832535_832807	832403_832685_840103	832535_832807_840263	292.18	211	1.39	10	8_2	4_38	2	30	1	1	0	1	1	0	0	831732.25	831732.25	NA	NA	"                      graph_bin_annot3(16,829000,833000,c(3,4,7,8))"		Two-Sided Unidirectional	1264.5	292.176	283.7756	325.6238	6.0064	CO
188	OM4	1500	OM	4	16	840103	840263	841702	842073	840183.25	841887.25	5:3_4:4_5:3a_4:4_5:3a	1	1440	1704	1969	5	156_1191_78_66_214	                      0_1074_0_0_0	313_1308_156_131_427	840103_840263_841490_841571_841646_841702	840263_840416_841571_841646_841702_842073	840263_841490_841571_841646_841702_918448	840416_841571_841646_841702_842073_918658	1753.55	164	10.7	11	1_7_1_1_1	5_5_6_6_6	2	17	1	0	1	1	1	1	1	841035.25	841035.25	NA	NA	"                      graph_bin_annot3(16,839000,843000,c(5,6))"		Two-Sided + patch	984.5	1753.5495	1383.0646	1526.6746	63.6956	NCO
189	OM4	1500	OM	4	16	918448	918658	920048	920519	918553.25	920283.25	(5:3)_(4:4)_(5:3)_(5:3a)_(5:3)_(4:4aCO)	2_nonsis	1391	1730	2070	6	158_111_353_370_740	                      0_6_172_120_383	315_216_534_619_1096	918448_918658_918769_919046_919423_920048	918658_918763_918874_919303_919665_920519	918658_918769_919046_919423_920048_925093	918763_918874_919303_919665_920519_948066	91.8	172	0.53	15	1_2_3_2_7	5_5_5_56_56	2	30	1	1	0	1	1	0	0	919418.25	919418.25	NA	NA	"                      graph_bin_annot3(16,917000,921000,c(3,4,5,6))"		Two-Sided Unidirectional	1035	91.7985	176.4369	179.2738	0.4844	CO
1	TN1	1500	TN	1	1	57739	59349	61451	61708	58543.75	61579.75	(2:6)_(4:4)_(2:6)_(4:4aCO)_(6:2)_(4:4bCO)	3	2103	3036	3968	0	1384_304_892_165_290	                      310_0_817_0_37	2459_608_966_330_544	57739_59659_60198_61084_61164_61451	59349_60198_60267_61164_61414_61708	59659_60198_61084_61164_61451_187280	60198_60267_61164_61414_61708_189706	1712.09	330	5.18	12	2_1_6_1_2	34_34_34_12_78	0	3	2	1	1	2	2	1	1	60061.75	59302.75	60820.75	NA	"                      graph_bin_annot3(1,56000,62000,c(1,2,3,4,7,8))"	not dCO - 1 CO 1 NCO. 4:4 seg len 165. cf class 12.	>2 Chr CO	1984	1712.0921	1264.1063	1137.9165	45.501	CO
2	TN1	1500	TN	1	1	187280	189706	187280	189706	187887	189099	(4:4aCO)	2_nonsis	0	1212	2425	1	0	0	0	187280	189706	203038	230218	89.33	202	0.44	0	0	0	1	100	1	1	0	1	1	0	0	188493	188493	NA	NA	"                      graph_bin_annot3(1,186000,190000,c(1,2,5,6))"		No Strand Transfer	1212.5	89.3308	372.5784	399.0613	8.1756	CO
3	TN1	1500	TN	1	2	195960	196145	196145	196362	196052.5	196253.5	06:02	1	1	201	401	1	201	0	402	195960_196145	196145_196362	196145_335092	196362_337090	332.15	33	9.95	1	1	12	1	10	1	0	1	1	1	1	1	196153	196153	NA	NA	"                      graph_bin_annot3(2,194000,197000,c(1,2))"		Full Conversion	200.5	332.1528	296.3013	335.6096	6.284	NCO
4	TN1	1500	TN	1	2	335092	337090	337090	337453	336091.25	337271.25	02:06	1	1	1180	2360	1	1180	0	2361	335092_337090	337090_337453	337090_430067	337453_431229	130.79	197	0.67	1	1	78	1	10.1	1	0	1	1	1	1	1	336681.25	336681.25	NA	NA	"                      graph_bin_annot3(2,334000,338000,c(7,8))"		Full Conversion	1180	130.7882	126.1376	149.3308	1.2084	NCO
5	TN1	1500	TN	1	2	430067	431229	434210	434300	430648	434255	(6:2)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	2982	3607	4232	4	2916_469_222	                      2043_0_0	3789_938_444	430067_433272_433856_434210	431229_433856_434210_434300	433272_433856_434210_659928	433856_434210_434300_660972	510.32	352	1.45	24	22_1_1	12_78_78	1	12	1	1	0	1	1	0	0	432451.5	432451.5	NA	NA	"                      graph_bin_annot3(2,429000,435000,c(1,2,7,8))"		One-Sided Unidirectional	2116	510.3209	385.4271	478.2249	8.5104	CO
6	TN1	1500	TN	1	2	659928	660972	662444	666708	660450	664576	(2:6)_(4:4aCO)	2_nonsis	1473	4126	6779	2	4126	1472	6780	659928_662444	660972_666708	662444_782581	666708_783142	1865.58	564	3.31	6	6	56	1	16	1	1	0	1	2	1	0	662513	662513	NA	NA	"                      graph_bin_annot3(2,658000,667000,c(3,4,5,6))"		Full Conversion	3389.5	1865.5832	2710.9853	2617.0668	198.4948	CO
7	TN1	1500	TN	1	2	782581	783142	786053	786204	782861.5	786128.5	(6:2)_(4:4aCO)	2_nonsis	2912	3267	3622	2	3267	2911	3623	782581_786053	783142_786204	786053_801020	786204_813184	158.92	302	0.53	32	32	78	1	15	1	1	0	1	2	1	0	784495	784495	NA	NA	"                      graph_bin_annot3(2,781000,787000,c(3,4,7,8))"		Full Conversion	1811	158.9201	179.8006	195.4792	1.62	CO
8	TN1	1500	TN	1	3	162694	163059	167541	167741	162876.75	167640.75	(2:6)_(4:4aCO)	2_nonsis	4483	4764	5046	2	4764	4482	5047	162694_167541	163059_167741	167541_211504	167741_211617	465.41	420	1.11	29	29	34	1	16	1	1	0	1	2	1	0	165258.75	165258.75	NA	NA	"                      graph_bin_annot3(3,161000,168000,c(3,4,5,6))"		Full Conversion	2523	465.4087	815.8216	679.7076	48.8668	CO
9	TN1	1500	TN	1	3	211504	211617	211617	211982	211560.5	211799.5	06:02	1	1	239	477	1	239	0	478	211504_211617	211617_211982	211617_212063	211982_214762	2663.14	40	67.05	1	1	78	1	10	1	0	1	1	1	1	1	211680	211680	NA	NA	"                      graph_bin_annot3(3,210000,212000,c(7,8))"		Full Conversion	238.5	2663.1448	2259.7259	2675.7635	132.0192	NCO
10	TN1	1500	TN	1	3	212063	214762	212063	214762	212738	214087	(4:4aCO)	2_nonsis	0	1349	2698	1	0	0	0	212063	214762	304019	316620	715.14	225	3.18	0	0	0	1	100	1	1	0	1	1	0	0	213412.5	213412.5	NA	NA	"                      graph_bin_annot3(3,211000,215000,c(5,6,7,8))"		No Strand Transfer	1349	715.1402	740.1481	767.5089	13.692	CO
11	TN1	1500	TN	1	4	83389	83626	86165	86337	83507.25	86251.25	(6:2)_(4:4aCO)	2_nonsis	2540	2744	2947	2	2744	2539	2948	83389_86165	83626_86337	86165_125172	86337_125573	251.71	245	1.03	16	16	78	1	15	1	1	0	1	2	1	0	84879.25	84879.25	NA	NA	"                      graph_bin_annot3(4,82000,87000,c(3,4,7,8))"		Full Conversion	1473.5	251.7057	179.7823	212.9216	2.5228	CO
12	TN1	1500	TN	1	4	125172	125573	130967	131084	125372.5	131025.5	(6:2)_(8:0)_(6:2a)_(4:4aCO)	3	5395	5653	5911	0	1699_1925_2029	                      1094_0_450	2304_3850_3608	125172_126667_127476_130967	125573_127476_130517_131084	126667_127476_130967_196851	127476_130517_131084_198376	312.9	492	0.64	13	4_1_8	34_12_78	0	2	2	1	1	2	2	1	1	128199	126785.75	129612.25	NA	"                      graph_bin_annot3(4,124000,132000,c(1,2,3,4,7,8))"		>2 Chr CO	2955.5	312.9047	256.4934	252.3674	1.1388	CO
13	TN1	1500	TN	1	4	196851	198376	202229	202572	197613.5	202400.5	(2:6)_(4:4aCO)	2_nonsis	3854	4787	5720	2	4787	3853	5721	196851_202229	198376_202572	202229_373089	202572_373363	3250.46	476	6.82	18	18	34	1	16	1	1	0	1	2	1	0	200007	200007	NA	NA	"                      graph_bin_annot3(4,195000,203000,c(3,4,7,8))"		Full Conversion	2860	3250.458	2436.0939	2155.5603	36.006	CO
14	TN1	1500	TN	1	4	373089	373363	375932	376661	373226.25	376296.25	02:06	1	2570	3070	3571	1	3070	2569	3572	373089_375932	373363_376661	375932_552557	376661_552846	128.81	297	0.43	32	32	78	1	10.1	1	0	1	1	1	1	1	374761.25	374761.25	NA	NA	"                      graph_bin_annot3(4,372000,377000,c(7,8))"		Full Conversion	1785.5	128.8141	161.5445	136.2121	0.3044	NCO
15	TN1	1500	TN	1	4	552557	552846	552846	553583	552701.5	553214.5	(2:6)_(4:4aCO)	2_nonsis	1	513	1025	2	513	0	1026	552557_552846	552846_553583	552846_630640	553583_631885	25.66	85	0.3	1	1	56	1	16	1	1	0	1	2	1	0	552958	552958	NA	NA	"                      graph_bin_annot3(4,551000,554000,c(1,2,5,6))"		Full Conversion	512.5	25.6641	37.216	47.925	0.0584	CO
16	TN1	1500	TN	1	4	630640	631885	631885	632423	631262.25	632154.25	(2:6)_(4:4aCO)	2_nonsis	1	892	1782	2	892	0	1783	630640_631885	631885_632423	631885_726870	632423_727318	717.11	148	4.83	1	1	12	1	16	1	1	0	1	2	1	0	631708.25	631708.25	NA	NA	"                      graph_bin_annot3(4,629000,633000,c(1,2,5,6))"		Full Conversion	891	717.1144	794.5932	941.6149	10.3588	CO
17	TN1	1500	TN	1	4	726870	727318	728057	728918	727093.75	728487.75	(2:6)_(4:4aCO)	2_nonsis	740	1394	2047	2	1394	739	2048	726870_728057	727318_728918	728057_794075	728918_794507	186.06	170	1.09	8	8	78	1	16	1	1	0	1	2	1	0	727790.75	727790.75	NA	NA	"                      graph_bin_annot3(4,725000,729000,c(1,2,7,8))"		Full Conversion	1023.5	186.0648	148.8161	176.1509	1.0158	CO
18	TN1	1500	TN	1	4	794075	794507	794820	795302	794291	795061	02:06	1	314	770	1226	1	770	313	1227	794075_794820	794507_795302	794820_818791	795302_819541	456.53	102	4.47	4	4	12	1	10.1	1	0	1	1	1	1	1	794676	794676	NA	NA	"                      graph_bin_annot3(4,793000,796000,c(1,2))"		Full Conversion	613	456.525	340.9673	413.9504	5.4206	NCO
19	TN1	1500	TN	1	4	818791	819541	822719	823198	819166.25	822958.25	(2:6)_(4:4aCO)	2_nonsis	3179	3792	4406	2	3792	3178	4407	818791_822719	819541_823198	822719_1250653	823198_1251183	268.98	367	0.73	11	11	12	1	16	1	1	0	1	2	1	0	821062.25	821062.25	NA	NA	"                      graph_bin_annot3(4,817000,824000,c(1,2,7,8))"		Full Conversion	2203	268.9796	146.5823	150.8731	2.3868	CO
20	TN1	1500	TN	1	4	1250653	1251183	1251845	1252116	1250918.25	1251980.25	(2:6)_(4:4aCO)	2_nonsis	663	1062	1462	2	1062	662	1463	1250653_1251845	1251183_1252116	1251845_1278613	1252116_1278992	677.14	122	5.56	3	3	78	1	16	1	1	0	1	2	1	0	1251449.25	1251449.25	NA	NA	"                      graph_bin_annot3(4,1249000,1253000,c(3,4,7,8))"		Full Conversion	731	677.1376	366.3061	285.625	3.0794	CO
21	TN1	1500	TN	1	4	1278613	1278992	1279422	1279680	1278802.75	1279550.75	06:02	1	431	748	1066	1	748	430	1067	1278613_1279422	1278992_1279680	1279422_1523226	1279680_1531933	1076.41	89	12.13	4	4	12	1	10	1	0	1	1	1	1	1	1279176.75	1279176.75	NA	NA	"                      graph_bin_annot3(4,1277000,1280000,c(1,2))"		Full Conversion	533	1076.4119	1061.9587	1319.2656	29.693	NCO
22	TN1	1500	TN	1	5	67809	68268	67809	68268	67924	68153	(4:4aCO)	2_nonsis	0	229	458	1	0	0	0	67809	68268	215491	216124	5.92	38	0.16	0	0	0	1	100	1	1	0	1	1	0	0	68038.5	68038.5	NA	NA	"                      graph_bin_annot3(5,66000,69000,c(3,4,7,8))"		No Strand Transfer	229	5.9225	3.6654	4.6416	0	CO
23	TN1	1500	TN	1	5	215491	216124	215491	216124	215649.5	215965.5	(4:4aCO)	2_nonsis	0	316	632	1	0	0	0	215491	216124	376468	376801	0.99	53	0.02	0	0	0	1	100	1	1	0	1	1	0	0	215807.5	215807.5	NA	NA	"                      graph_bin_annot3(5,214000,217000,c(3,4,5,6))"		No Strand Transfer	316	0.9871	2.1119	0.5714	0	CO
24	TN1	1500	TN	1	5	376468	376801	376468	376801	376551.5	376717.5	(4:4aCO)	2_nonsis	0	166	332	1	0	0	0	376468	376801	490102	490231	2.96	28	0.11	0	0	0	1	100	1	1	0	1	1	0	0	376634.5	376634.5	NA	NA	"                      graph_bin_annot3(5,375000,377000,c(1,2,3,4))"		No Strand Transfer	166	2.9612	2.0125	1.3371	0	CO
25	TN1	1500	TN	1	5	490102	490231	491262	491424	490166.75	491342.75	(2:6)_(4:4aCO)	2_nonsis	1032	1176	1321	2	1176	1031	1322	490102_491262	490231_491424	491262_541194	491424_541518	1188.94	110	10.81	15	15	56	1	16	1	1	0	1	2	1	0	490754.75	490754.75	NA	NA	"                      graph_bin_annot3(5,489000,492000,c(5,6,7,8))"		Full Conversion	660.5	1188.9392	1068.5594	1297.6441	49.7186	CO
26	TN1	1500	TN	1	5	541194	541518	544392	545025	541356.25	544708.25	02:06	1	2875	3352	3830	1	3352	2874	3831	541194_544392	541518_545025	544392_566643	545025_576874	125.85	319	0.39	21	21	78	1	10.1	1	0	1	1	1	1	1	543032.25	543032.25	NA	NA	"                      graph_bin_annot3(5,540000,546000,c(7,8))"		Full Conversion	1915	125.8528	251.7671	211.1652	2.5502	NCO
27	TN1	1500	TN	1	6	46998	47804	49258	49483	47400.75	49370.75	06:02	1	1455	1970	2484	1	1970	1454	2485	46998_49258	47804_49483	49258_73933	49483_74035	709.71	207	3.43	18	18	56	1	10	1	0	1	1	1	1	1	48385.75	48385.75	NA	NA	"                      graph_bin_annot3(6,45000,50000,c(5,6))"		Full Conversion	1242	709.7113	513.1801	385.6362	11.8148	NCO
28	TN1	1500	TN	1	6	73933	74035	74485	74647	73984	74566	(2:6)_(4:4aCO)	2_nonsis	451	582	713	2	582	450	714	73933_74485	74035_74647	74485_171501	74647_172334	35.53	59	0.6	5	5	12	1	16	1	1	0	1	2	1	0	74275	74275	NA	NA	"                      graph_bin_annot3(6,72000,75000,c(1,2,5,6))"		Full Conversion	356.5	35.5349	68.167	73.1199	2.0432	CO
29	TN1	1500	TN	1	6	171501	172334	175597	175923	171917.75	175759.75	(2:6)_(4:4aCO)	2_nonsis	3264	3842	4421	2	3842	3263	4422	171501_175597	172334_175923	175597_195471	175923_195636	204.82	368	0.56	28	28	78	1	16	1	1	0	1	2	1	0	173838.75	173838.75	NA	NA	"                      graph_bin_annot3(6,170000,176000,c(3,4,7,8))"		Full Conversion	2210.5	204.8193	298.2137	314.4596	4.001	CO
30	TN1	1500	TN	1	6	195471	195636	198468	199207	195553.5	198837.5	(6:2)_(4:4aCO)	2_nonsis	2833	3284	3735	2	3284	2832	3736	195471_198468	195636_199207	198468_270034	199207_270161	254.67	311	0.82	14	14	78	1	15	1	1	0	1	2	1	0	197195.5	197195.5	NA	NA	"                      graph_bin_annot3(6,194000,200000,c(5,6,7,8))"		Full Conversion	1867.5	254.6669	340.9465	388.5856	5.9432	CO
31	TN1	1500	TN	1	7	59403	60729	60729	61349	60066	61039	(2:6)_(4:4aCO)	2_nonsis	1	973	1945	2	973	0	1946	59403_60729	60729_61349	60729_195692	61349_195804	6.91	162	0.04	1	1	34	1	16	1	1	0	1	2	1	0	60552.5	60552.5	NA	NA	"                      graph_bin_annot3(7,58000,62000,c(3,4,7,8))"		Full Conversion	972.5	6.9096	5.4742	3.289	0	CO
32	TN1	1500	TN	1	7	195692	195804	198476	198752	195748	198614	02:06	1	2673	2866	3059	1	2866	2672	3060	195692_198476	195804_198752	198476_269551	198752_269881	2430.69	255	9.54	25	25	56	1	10.1	1	0	1	1	1	1	1	197181	197181	NA	NA	"                      graph_bin_annot3(7,194000,199000,c(5,6))"		Full Conversion	1529.5	2430.6872	1807.5742	2383.28	124.9672	NCO
33	TN1	1500	TN	1	7	269551	269881	274448	275758	269716	275103	(6:2)_(4:4aCO)	2_nonsis	4568	5387	6206	2	5387	4567	6207	269551_274448	269881_275758	274448_415307	275758_415568	2158.75	517	4.18	17	17	34	1	15	1	1	0	1	2	1	0	272409.5	272409.5	NA	NA	"                      graph_bin_annot3(7,268000,276000,c(3,4,5,6))"		Full Conversion	3103	2158.7463	2028.3218	2689.8795	141.1072	CO
34	TN1	1500	TN	1	7	415307	415568	415592	415703	415437.5	415647.5	(6:2)_(4:4aCO)	2_nonsis	25	210	395	2	210	24	396	415307_415592	415568_415703	415592_591242	415703_591949	1.48	33	0.04	2	2	12	1	15	1	1	0	1	2	1	0	415542.5	415542.5	NA	NA	"                      graph_bin_annot3(7,414000,416000,c(1,2,7,8))"		Full Conversion	197.5	1.4806	0.8753	0.5488	0	CO
35	TN1	1500	TN	1	7	591242	591949	594432	594587	591595.5	594509.5	06:02	1	2484	2914	3344	1	2914	2483	3345	591242_594432	591949_594587	594432_610218	594587_610674	299.58	278	1.08	22	22	78	1	10	1	0	1	1	1	1	1	593052.5	593052.5	NA	NA	"                      graph_bin_annot3(7,590000,595000,c(7,8))"		Full Conversion	1672	299.5791	263.2069	353.2114	4.2368	NCO
36	TN1	1500	TN	1	7	610218	610674	612267	612759	610446	612513	(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1594	2067	2540	4	464_903_700	                      0_213_0	927_1593_1401	610218_610674_611358_612267	610674_611145_612267_612759	610674_611358_612267_802249	611145_612267_612759_802512	685.53	211	3.24	6	1_4_1	78_78_78	1	12	1	1	0	1	1	0	0	611479.5	611479.5	NA	NA	"                      graph_bin_annot3(7,609000,613000,c(3,4,7,8))"		One-Sided Unidirectional	1270	685.5278	652.3629	602.7255	50.028	CO
37	TN1	1500	TN	1	7	802249	802512	805722	806818	802380.25	806270.25	(6:2)_(4:4aCO)	2_nonsis	3211	3890	4568	2	3890	3210	4569	802249_805722	802512_806818	805722_936948	806818_937376	31.09	380	0.08	25	25	34	1	15	1	1	0	1	2	1	0	804325.25	804325.25	NA	NA	"                      graph_bin_annot3(7,801000,807000,c(3,4,7,8))"		Full Conversion	2284	31.0931	57.4369	44.8664	0.0516	CO
38	TN1	1500	TN	1	7	936948	937376	939318	939675	937162.25	939496.25	(6:2)_(4:4aCO)	2_nonsis	1943	2334	2726	2	2334	1942	2727	936948_939318	937376_939675	939318_966356	939675_966466	186.06	227	0.82	22	22	56	1	15	1	1	0	1	2	1	0	938329.25	938329.25	NA	NA	"                      graph_bin_annot3(7,935000,940000,c(1,2,5,6))"		Full Conversion	1363	186.0648	290.0713	268.6723	3.3058	CO
39	TN1	1500	TN	1	7	966356	966466	970088	970143	966411.25	970115.25	(6:2)_(4:4aCO)	2_nonsis	3623	3704	3786	2	3704	3622	3787	966356_970088	966466_970143	970088_1064130	970143_1090940	1553.17	315	4.93	31	31	78	1	15	1	1	0	1	2	1	0	968263.25	968263.25	NA	NA	"                      graph_bin_annot3(7,965000,971000,c(5,6,7,8))"		Full Conversion	1893	1553.1721	705.0528	609.1393	19.009	CO
40	TN1	1500	TN	1	8	20117	20294	20117	20294	20161.5	20249.5	(4:4aCO)	2_nonsis	0	88	176	1	0	0	0	20117	20294	37931	37944	0	15	0	0	0	0	1	100	1	1	0	1	1	0	0	20205.5	20205.5	NA	NA	"                      graph_bin_annot3(8,19000,21000,c(1,2,7,8))"		No Strand Transfer	88	0	0.2082	0.1872	0	CO
41	TN1	1500	TN	1	8	37931	37944	42065	42238	37937.5	42151.5	06:02	1	4122	4214	4306	1	4214	4121	4307	37931_42065	37944_42238	42065_141400	42238_142863	165.34	359	0.46	36	36	12	1	10	1	0	1	1	1	1	1	40044.5	40044.5	NA	NA	"                      graph_bin_annot3(8,36000,43000,c(1,2))"		Full Conversion	2153	165.3361	209.9578	184.7358	2.16	NCO
42	TN1	1500	TN	1	8	141400	142863	141400	142863	141766	142497	(4:4aCO)	2_nonsis	0	731	1462	1	0	0	0	141400	142863	525297	562643	890.35	122	7.31	0	0	0	1	100	1	1	0	1	1	0	0	142131.5	142131.5	NA	NA	"                      graph_bin_annot3(8,140000,143000,c(1,2,5,6))"		No Strand Transfer	731	890.3471	727.4541	570.5873	22.4972	CO
43	TN1	1500	TN	1	9	32569	32674	36872	36921	32621.5	36896.5	06:02	1	4199	4275	4351	1	4275	4198	4352	32569_36872	32674_36921	36872_52260	36921_53016	981.16	362	2.71	105	105	78	1	10	1	0	1	1	1	1	1	34759	34759	NA	NA	"                      graph_bin_annot3(9,31000,37000,c(7,8))"		Full Conversion	2175.5	981.1586	564.786	670.261	19.703	NCO
44	TN1	1500	TN	1	9	52260	53016	53717	54480	52638.25	54098.25	02:06	1	702	1460	2219	1	1460	701	2220	52260_53717	53016_54480	53717_185865	54480_188629	2017.1	185	10.92	5	5	12	1	10.1	1	0	1	1	1	1	1	53368.25	53368.25	NA	NA	"                      graph_bin_annot3(9,51000,55000,c(1,2))"		Full Conversion	1109.5	2017.1002	1700.9771	1660.8076	45.037	NCO
45	TN1	1500	TN	1	9	185865	188629	190035	190142	187246.75	190088.75	(6:2)_(4:4aCO)	2_nonsis	1407	2842	4276	2	2842	1406	4277	185865_190035	188629_190142	190035_289127	190142_292353	605.57	356	1.7	21	21	34	1	15	1	1	0	1	2	1	0	188667.75	188667.75	NA	NA	"                      graph_bin_annot3(9,184000,191000,c(1,2,3,4))"		Full Conversion	2138	605.5742	578.4162	460.3825	5.3486	CO
46	TN1	1500	TN	1	9	289127	292353	289127	292353	289934	291546	(4:4aCO)	2_nonsis	0	1612	3225	1	0	0	0	289127	292353	430585	439888	489.1	269	1.82	0	0	0	1	100	1	1	0	1	1	0	0	290740	290740	NA	NA	"                      graph_bin_annot3(9,288000,293000,c(3,4,7,8))"		No Strand Transfer	1612.5	489.0987	699.273	719.1171	16.6936	CO
47	TN1	1500	TN	1	10	140425	140646	140649	140994	140535.5	140821.5	(6:2)_(4:4aCO)	2_nonsis	4	286	568	2	286	3	569	140425_140649	140646_140994	140649_197272	140994_204724	0.49	47	0.01	2	2	56	1	15	1	1	0	1	2	1	0	140678.5	140678.5	NA	NA	"                      graph_bin_annot3(10,139000,141000,c(1,2,5,6))"		Full Conversion	284	0.4935	1.9517	0.8905	0	CO
48	TN1	1500	TN	1	10	197272	204724	205745	206436	200998.25	206090.25	(2:6)_(4:4aCO)	2_nonsis	1022	5092	9163	2	5092	1021	9164	197272_205745	204724_206436	205745_236912	206436_237017	153.49	763	0.2	10	10	78	1	16	1	1	0	1	2	1	0	203544.25	203544.25	NA	NA	"                      graph_bin_annot3(10,196000,207000,c(3,4,7,8))"		Full Conversion	4581.5	153.4911	148.3903	139.7233	0.6216	CO
49	TN1	1500	TN	1	10	236912	237017	238135	238262	236964.5	238198.5	(6:2)_(4:4aCO)	2_nonsis	1119	1234	1349	2	1234	1118	1350	236912_238135	237017_238262	238135_461089	238262_461507	294.64	112	2.62	14	14	12	1	15	1	1	0	1	2	1	0	237581.5	237581.5	NA	NA	"                      graph_bin_annot3(10,235000,239000,c(1,2,5,6))"		Full Conversion	674.5	294.6437	152.81	192.4226	1.7704	CO
